states_uts,crime_head,year,persons_in_custody_during_inv_stage_at_beginning_of_year_male,persons_in_custody_during_inv_stage_at_beginning_of_year_female,persons_in_custody_during_inv_stage_at_beginning_of_year_total,persons_on_bail_during_inv_stage_at_beginning_of_year_male,persons_on_bail_during_inv_stage_at_beginning_of_year_female,persons_on_bail_during_inv_stage_at_beginning_of_year_total,persons_arrested_during_the_year_male,persons_arrested_during_the_year_female,persons_arrested_during_the_year_total,persons_released_or_freed_before_trial_for_want_of_evidence_male,persons_released_or_freed_before_trial_for_want_of_evidence_fem,persons_released_or_freed_before_trial_for_want_of_evidence_tot,persons_in_custody_during_inv_stage_at_year_end_male,persons_in_custody_during_inv_stage_at_year_end_female,persons_in_custody_during_inv_stage_at_year_end_total,persons_on_bail_during_inv_stage_at_year_end_male,persons_on_bail_during_inv_stage_at_year_end_female,persons_on_bail_during_inv_stage_at_year_end_total,persons_charge_sheeted_male,persons_charge_sheeted_female,persons_charge_sheeted_total,persons_in_custody_during_trial_stage_at_begin_of_year_male,persons_in_custody_during_trial_stage_at_begin_of_year_female,persons_in_custody_during_trial_stage_at_begin_of_year_total,persons_on_bail_during_trial_stage_at_begin_of_year_male,persons_on_bail_during_trial_stage_at_begin_of_year_female,persons_on_bail_during_trial_stage_at_begin_of_year_total,total_number_of_persons_under_trial_male,total_number_of_persons_under_trial_female,total_number_of_persons_under_trial_total,persons_against_whom_cases_were_compounded_by_courts_male,persons_against_whom_cases_were_compounded_by_courts_female,persons_against_whom_cases_were_compounded_by_courts_total,persons_against_whom_cases_were_withdrawn_male,persons_against_whom_cases_were_withdrawn_female,persons_against_whom_cases_were_withdrawn_total,persons_in_custody_during_trial_stage_at_year_end_male,persons_in_custody_during_trial_stage_at_year_end_female,persons_in_custody_during_trial_stage_at_year_end_total,persons_on_bail_during_trial_stage_at_year_end_male,persons_on_bail_during_trial_stage_at_year_end_female,persons_on_bail_during_trial_stage_at_year_end_total,persons_whose_cases_trials_were_completed_during_the_year_male,persons_whose_cases_trials_were_completed_during_the_year_female,persons_whose_cases_trials_were_completed_during_the_year_total,persons_convicted_male,persons_convicted_female,persons_convicted_total,persons_acquitted_male,persons_acquitted_female,persons_acquitted_total,persons_discharged_by_court_male,persons_discharged_by_court_female,persons_discharged_by_court_total
West Bengal,19.1 - Under PCSO Act Section 4,2014,93,0,93,66,0,66,629,0,629,3,0,3,83,0,83,98,0,98,604,0,604,285,0,285,305,0,305,1194,0,1194,0,0,0,0,0,0,473,0,473,513,0,513,208,0,208,11,0,11,197,0,197,0,0,0
West Bengal,19.2 - Under PCSO Act Section 6,2014,2,0,2,0,0,0,31,0,31,0,0,0,2,0,2,3,0,3,28,0,28,0,0,0,0,0,0,28,0,28,0,0,0,0,0,0,6,0,6,21,0,21,1,0,1,1,0,1,0,0,0,0,0,0
West Bengal,19.3 - Under PCSO Act Section 8,2014,0,0,0,0,0,0,38,0,38,0,0,0,9,0,9,2,0,2,27,0,27,0,0,0,1,0,1,28,0,28,0,0,0,0,0,0,12,0,12,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0
West Bengal,19.4 - Under PCSO Act Section 10,2014,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,2,0,2,5,0,5,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
West Bengal,19.5 - Under PCSO Act Sections 14 & 15,2014,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
West Bengal,19.6 - Other Acts of PCSO,2014,0,0,0,0,0,0,156,0,156,2,0,2,0,0,0,19,0,19,135,0,135,0,0,0,8,0,8,143,0,143,0,0,0,0,0,0,55,0,55,80,0,80,8,0,8,0,0,0,0,0,0,8,0,8
West Bengal,20 - Attempt to commit Murder u/s 307 IPC,2014,0,0,0,0,0,0,151,15,166,0,0,0,0,0,0,0,0,0,151,15,166,142,15,157,270,4,274,563,34,597,0,0,0,0,0,0,178,25,203,385,9,394,0,0,0,0,0,0,0,0,0,0,0,0
West Bengal,21 - Unnatural Offences u/s 377 IPC,2014,0,0,0,0,0,0,12,0,12,0,0,0,1,0,1,4,0,4,7,0,7,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0
West Bengal,22 - Other crimes committed against children,2014,6,0,6,20,0,20,245,6,251,53,0,53,11,1,12,77,0,77,130,5,135,2,0,2,85,0,85,217,5,222,0,0,0,0,0,0,16,0,16,180,5,185,21,0,21,5,0,5,16,0,16,0,0,0
West Bengal,23 - Total crimes against Children,2014,436,24,460,630,27,657,5099,167,5266,165,7,172,687,57,744,1615,65,1680,3698,89,3787,1366,38,1404,2674,66,2740,7738,193,7931,0,0,0,4,0,4,2261,79,2340,4825,107,4932,648,7,655,36,0,36,604,7,611,8,0,8
A & N Islands,1 - Murder (Section 302 and 303 IPC),2014,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,14,0,14,14,1,15,0,0,0,0,0,0,0,0,0,11,1,12,3,0,3,2,0,2,1,0,1,0,0,0
A & N Islands,2 - Infanticide (Section 315 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,3 - Rape,2014,0,0,0,1,0,1,21,3,24,0,0,0,0,0,0,4,0,4,18,3,21,0,0,0,107,0,107,125,3,128,0,0,0,0,0,0,0,0,0,120,3,123,5,0,5,1,0,1,4,0,4,0,0,0
A & N Islands,4 - Assault on women with intent to outrage her Modesty (Section 354 IPC),2014,0,0,0,1,0,1,10,0,10,0,0,0,0,0,0,5,0,5,6,0,6,0,0,0,37,0,37,43,0,43,0,0,0,0,0,0,0,0,0,40,0,40,3,0,3,3,0,3,0,0,0,0,0,0
A & N Islands,4.1 - Sexual Harassment (Section 354A IPC),2014,0,0,0,1,0,1,6,0,6,0,0,0,0,0,0,3,0,3,4,0,4,0,0,0,7,0,7,11,0,11,0,0,0,0,0,0,0,0,0,10,0,10,1,0,1,1,0,1,0,0,0,0,0,0
A & N Islands,4.2 - Assault on women with intent to Disrobe (Section 354B IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0
A & N Islands,4.3 - Voyeurism (Section 354C IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,4.4 - Stalking (Section 354D IPC),2014,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,4.5 - Others assault,2014,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,28,0,28,29,0,29,0,0,0,0,0,0,0,0,0,28,0,28,1,0,1,1,0,1,0,0,0,0,0,0
A & N Islands,5 - Insult to the Modesty of Women (Girls Children) (Section 509 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,8,0,8,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,"6 - Kidnapping & Abduction_Total (Section 363,364,364A, 366-369 IPC)",2014,0,0,0,1,0,1,8,0,8,1,0,1,0,0,0,1,0,1,7,0,7,0,0,0,43,0,43,50,0,50,0,0,0,0,0,0,0,0,0,41,0,41,9,0,9,0,0,0,9,0,9,0,0,0
A & N Islands,6.1 - Kidnapping & Abduction (Section 363 IPC),2014,0,0,0,0,0,0,6,0,6,1,0,1,0,0,0,1,0,1,4,0,4,0,0,0,27,0,27,31,0,31,0,0,0,0,0,0,0,0,0,23,0,23,8,0,8,0,0,0,8,0,8,0,0,0
A & N Islands,6.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,6.3 - Kidnapping for Ransom (Section 364A IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,6.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,6.5 - Other Kidnapping,2014,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,16,0,16,19,0,19,0,0,0,0,0,0,0,0,0,18,0,18,1,0,1,0,0,0,1,0,1,0,0,0
A & N Islands,7 - Foeticide (Section 315 and 316 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,8 - Abetment of Suicide of child (Section 305 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,9 - Exposure and Abandonment (Section 317 IPC),2014,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,10 - Procuration of minor girls (Section 366-A IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,11 - Importation of Girls from Foreign Country (Section 366-B IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,12 - Buying of minors for prostitution (Section 373 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,13 - Selling of minors for prostitution (Section 372 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,"14 - Prohibition of Child Marriage Act, 2006",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,"15 - Transplantation of Human Organs Act, 1994",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,"16 - Child Labour (Prohibition & Regulation) Act, 1986",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,16.1 - Offences committed against Migrant,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,16.1.1 - Offences committed against SC migrants,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,16.1.2 - Offences committed against ST migrants,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,16.1.3 - Offences committed against others migrants,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,16.2 - Offences committed against Locals,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,16.2.1 - Offences committed against Local SCs,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,16.2.2 - Offences committed against Local STs,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,16.2.3 - Offences committed against others locals,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,"17 - Immoral Traffic (Prevention) Act, 1956",2014,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,17.1 - Under ITP Section 5,2014,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,17.2 - Under ITP Section 6,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,17.3 - Under ITP Section 7,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,17.4 - Under ITP Section 8,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,17.5 - Other Section of ITP Act,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,"18 - Juvenile Justice (Care and Protection of Children) Act, 2000",2014,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,"19 - Protection of Children from Sexual Offences Act, 2012",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,19.1 - Under PCSO Act Section 4,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,19.2 - Under PCSO Act Section 6,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,19.3 - Under PCSO Act Section 8,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,19.4 - Under PCSO Act Section 10,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,19.5 - Under PCSO Act Sections 14 & 15,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,19.6 - Other Acts of PCSO,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,20 - Attempt to commit Murder u/s 307 IPC,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,21 - Unnatural Offences u/s 377 IPC,2014,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
A & N Islands,22 - Other crimes committed against children,2014,0,0,0,0,0,0,6,1,7,0,0,0,0,0,0,5,1,6,1,0,1,0,0,0,72,7,79,73,7,80,0,0,0,0,0,0,0,0,0,60,7,67,13,0,13,7,0,7,6,0,6,0,0,0
A & N Islands,23 - Total crimes against Children,2014,0,0,0,5,0,5,49,8,57,3,0,3,0,0,0,19,3,22,32,5,37,0,0,0,290,8,298,322,13,335,0,0,0,0,0,0,0,0,0,289,13,302,33,0,33,13,0,13,20,0,20,0,0,0
Chandigarh,1 - Murder (Section 302 and 303 IPC),2014,0,0,0,2,0,2,2,1,3,0,0,0,0,0,0,0,0,0,4,1,5,0,0,0,5,0,5,9,1,10,0,0,0,0,0,0,0,0,0,2,0,2,7,1,8,7,1,8,0,0,0,0,0,0
Chandigarh,2 - Infanticide (Section 315 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,3 - Rape,2014,5,0,5,10,0,10,34,0,34,0,0,0,1,0,1,6,0,6,42,0,42,0,0,0,18,0,18,60,0,60,0,0,0,0,0,0,0,0,0,29,0,29,31,0,31,13,0,13,18,0,18,0,0,0
Chandigarh,4 - Assault on women with intent to outrage her Modesty (Section 354 IPC),2014,0,0,0,10,0,10,20,0,20,2,0,2,0,0,0,8,0,8,20,0,20,0,0,0,18,0,18,38,0,38,0,0,0,0,0,0,0,0,0,20,0,20,18,0,18,9,0,9,9,0,9,0,0,0
Chandigarh,4.1 - Sexual Harassment (Section 354A IPC),2014,0,0,0,3,0,3,9,0,9,0,0,0,0,0,0,5,0,5,7,0,7,0,0,0,3,0,3,10,0,10,0,0,0,0,0,0,0,0,0,5,0,5,5,0,5,3,0,3,2,0,2,0,0,0
Chandigarh,4.2 - Assault on women with intent to Disrobe (Section 354B IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,4.3 - Voyeurism (Section 354C IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,4.4 - Stalking (Section 354D IPC),2014,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,2,0,2,3,0,3,0,0,0,0,0,0,0,0,0,2,0,2,1,0,1,0,0,0,1,0,1,0,0,0
Chandigarh,4.5 - Others assault,2014,0,0,0,6,0,6,10,0,10,2,0,2,0,0,0,2,0,2,12,0,12,0,0,0,13,0,13,25,0,25,0,0,0,0,0,0,0,0,0,13,0,13,12,0,12,6,0,6,6,0,6,0,0,0
Chandigarh,5 - Insult to the Modesty of Women (Girls Children) (Section 509 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6,0,6,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,3,0,3,0,0,0
Chandigarh,"6 - Kidnapping & Abduction_Total (Section 363,364,364A, 366-369 IPC)",2014,1,0,1,18,0,18,48,0,48,0,0,0,0,0,0,12,0,12,55,0,55,0,0,0,75,0,75,130,0,130,0,0,0,0,0,0,0,0,0,77,0,77,53,0,53,7,0,7,46,0,46,0,0,0
Chandigarh,6.1 - Kidnapping & Abduction (Section 363 IPC),2014,0,0,0,7,0,7,13,0,13,0,0,0,0,0,0,4,0,4,16,0,16,0,0,0,32,0,32,48,0,48,0,0,0,0,0,0,0,0,0,20,0,20,28,0,28,3,0,3,25,0,25,0,0,0
Chandigarh,6.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,6.3 - Kidnapping for Ransom (Section 364A IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,6.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),2014,1,0,1,9,0,9,32,0,32,0,0,0,0,0,0,5,0,5,37,0,37,0,0,0,40,0,40,77,0,77,0,0,0,0,0,0,0,0,0,54,0,54,23,0,23,3,0,3,20,0,20,0,0,0
Chandigarh,6.5 - Other Kidnapping,2014,0,0,0,2,0,2,3,0,3,0,0,0,0,0,0,3,0,3,2,0,2,0,0,0,3,0,3,5,0,5,0,0,0,0,0,0,0,0,0,3,0,3,2,0,2,1,0,1,1,0,1,0,0,0
Chandigarh,7 - Foeticide (Section 315 and 316 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,8 - Abetment of Suicide of child (Section 305 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,9 - Exposure and Abandonment (Section 317 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,10 - Procuration of minor girls (Section 366-A IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,11 - Importation of Girls from Foreign Country (Section 366-B IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,12 - Buying of minors for prostitution (Section 373 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,13 - Selling of minors for prostitution (Section 372 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,"14 - Prohibition of Child Marriage Act, 2006",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,8,0,8,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,"15 - Transplantation of Human Organs Act, 1994",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,"16 - Child Labour (Prohibition & Regulation) Act, 1986",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,16.1 - Offences committed against Migrant,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,16.1.1 - Offences committed against SC migrants,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,16.1.2 - Offences committed against ST migrants,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandigarh,16.1.3 - Offences committed against others migrants,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
