states_uts,district,year,protection_of_civil_rights_act_1955,poa_murder,poa_attempt_to_commit_murder,poa_rape,poa_attempt_to_commit_rape,poa_assault_on_women_with_intent_to_outrage_her_modesty,poa_sexual_harassment,poa_assault_on_women_with_intent_to_disrobe,poa_voyeurism,poa_stalking,poa_other_sexual_harassment,poa_insult_to_the_modesty_of_women,poa_kidnapping_abduction_grandtotal,poa_kidnaping_abduction_total,poa_kidnaping_abduction_in_order_to_murder,poa_kidnapping_for_ransom,poa_kidnapping_abduction_of_women_to_compel_her_for_marriage,poa_other_kidnapping,poa_dacoity,poa_dacoity_with_murder,poa_other_dacoity,poa_robbery,poa_arson,poa_grievous_hurt,poa_hurt,poa_acid_attack,poa_attempt_to_acid_attack,poa_riots,poa_other_ipc_crimes,poa_sc_st_prevention_of_atrocities_act_only,total_of_sc_st_prevention_of_atrocities_act_1989,ipc_murder,ipc_attempt_to_commit_murder,ipc_rape,ipc_attempt_to_commit_rape,ipc_assault_on_women_with_intent_to_outrage_her_modesty,ipc_sexual_harassment,ipc_assault_on_women_with_intent_to_disrobe,ipc_voyeurism,ipc_stalking,ipc_other_sexual_harassment,ipc_insult_to_the_modesty_of_women,ipc_kidnapping_abduction,ipc_kidnaping_abduction,ipc_kidnaping_abduction_in_order_to_murder,ipc_kidnapping_for_ransom,ipc_kidnapping_abduction_of_women_to_compel_her_for_marriage,ipc_other_kidnapping,ipc_dacoity,ipc_dacoity_with_murder,ipc_other_dacoity,ipc_robbery,ipc_arson,ipc_grievous_hurt,ipc_hurt,ipc_acid_attack,ipc_attempt_to_acid_attack,ipc_riots,ipc_other_ipc_crimes,total_ipc_crimes_against_scs,manual_scavengers_and_construction_of_dry_latrines_p_act_1993,other_sll_crime_against_scs,total_crimes_against_scs
Bihar,Madhepura,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,false,0,0,0,0,0,false,0,0,81,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,81
Bihar,Madhubani,2014,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,false,0,0,3,6,6,false,0,0,180,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,191
Bihar,Motihari,2014,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,false,0,0,0,27,27,false,0,0,264,0,293,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,293
Bihar,Munger,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,false,0,0,0,0,0,false,0,0,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,27
Bihar,Muzaffarpur,2014,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,false,0,0,1,347,347,false,0,0,0,11,361,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,361
Bihar,Muzaffarpur Railway,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,false,0,0,0,6,6,false,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,6
Bihar,Nalanda,2014,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,false,0,0,2,17,17,false,0,0,215,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,237
Bihar,Naugachia,2014,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,false,0,0,0,4,4,false,0,0,53,0,60,0,0,3,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,4,4,false,false,0,0,7,false,0,67
Bihar,Nawadah,2014,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,false,0,0,6,22,22,false,0,0,147,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,178
Bihar,Patna,2014,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,false,0,0,0,4,4,false,0,0,337,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,356
Bihar,Patna Railway,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,false,0,0,0,1,1,false,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,3
Bihar,Purnea,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,false,0,0,0,188,188,false,0,0,0,146,335,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,335
Bihar,Rohtas,2014,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,false,0,0,0,0,0,false,0,0,185,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,189
Bihar,Saharsa,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,false,0,0,0,0,0,false,0,0,159,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,160
Bihar,Samastipur,2014,12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,false,0,0,3,2,2,false,0,0,166,76,250,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,262
Bihar,Saran,2014,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,false,0,0,4,37,37,false,0,0,159,172,375,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,375
Bihar,Sheikhpura,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,false,0,0,0,68,68,false,0,0,0,69,138,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,138
Bihar,Sheohar,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,false,0,0,0,0,0,false,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,25
Bihar,Sitamarhi,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,false,0,0,1,0,0,false,0,0,196,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,198
Bihar,Siwan,2014,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,false,0,0,2,10,10,false,0,0,285,285,586,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,586
Bihar,Supaul,2014,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,false,0,0,0,8,8,false,0,0,87,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,97
Bihar,Vaishali,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,false,0,0,1,4,4,false,0,0,152,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,157
Bihar,Economic Offences Unit,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,0
Bihar,Anti Terrorist Squad,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,0
Bihar,Total,2014,12,56,16,37,3,10,0,0,0,0,10,0,0,0,0,false,0,0,0,false,0,0,50,900,900,false,0,11,4888,1903,7874,0,0,3,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,4,4,false,false,0,0,7,false,0,7893
Chhattisgarh,Balod,2014,0,0,0,3,0,2,1,0,0,0,1,0,0,0,0,false,0,0,0,false,0,0,0,1,1,false,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,7
Chhattisgarh,Balodbazar,2014,0,1,0,5,0,5,5,0,0,0,0,0,0,0,0,false,0,0,0,false,0,0,0,2,2,false,0,0,3,16,32,0,0,0,0,5,5,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,2,2,false,false,0,3,10,false,0,42
Chhattisgarh,Balrampur,2014,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,false,0,1,0,false,0,0,0,0,0,false,0,0,0,8,12,1,0,1,0,1,0,0,0,0,1,0,1,0,false,false,0,1,0,false,0,0,0,0,0,false,false,0,0,4,false,4,20
Chhattisgarh,Bemetra,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,false,0,0,0,0,0,false,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,2,3
Chhattisgarh,Bilaspur,2014,0,1,1,7,0,4,0,0,0,0,4,0,0,0,0,false,0,0,0,false,0,0,1,0,0,false,0,0,14,11,39,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,39
Chhattisgarh,Bizapur,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,0
Chhattisgarh,Dantewara,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,0
Chhattisgarh,Dhamtari,2014,0,0,1,4,0,2,0,1,0,0,1,0,0,0,0,false,0,0,0,false,0,0,0,0,0,false,0,0,1,8,16,1,0,1,0,6,1,1,0,1,3,0,2,2,false,false,0,0,0,false,0,0,0,2,2,false,false,0,60,72,false,0,88
Chhattisgarh,Durg,2014,0,0,1,5,0,2,0,0,0,0,2,0,0,0,0,false,0,0,0,false,0,0,0,0,0,false,0,0,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,16
Chhattisgarh,Gariyaband,2014,0,0,0,4,0,1,1,0,0,0,0,0,1,0,0,false,1,0,0,false,0,0,0,0,0,false,0,0,4,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,20
Chhattisgarh,G. R. P. Raipur,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,0
Chhattisgarh,Jagdalpur,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,false,0,0,0,0,0,false,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,1
Chhattisgarh,Janjgir,2014,0,1,1,7,0,5,1,0,0,0,4,0,1,0,0,false,1,0,0,false,0,0,0,0,0,false,0,6,23,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,44
Chhattisgarh,Jashpur,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,false,0,0,0,0,0,false,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,6
Chhattisgarh,Kabirdham,2014,0,0,1,1,0,4,0,0,0,1,3,0,1,1,0,false,0,0,0,false,0,0,0,0,0,false,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,8
Chhattisgarh,Kanker,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,0
Chhattisgarh,Kondagaon,2014,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,false,0,0,0,false,0,0,0,0,0,false,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,false,false,0,1,0,false,0,0,0,0,0,false,false,0,1,2,false,0,5
Chhattisgarh,Korba,2014,0,0,0,3,0,4,0,0,0,0,4,0,1,0,0,false,0,1,0,false,0,0,0,0,0,false,0,1,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,10
Chhattisgarh,Koriya,2014,0,0,1,2,0,2,2,0,0,0,0,0,0,0,0,false,0,0,0,false,0,0,0,1,1,false,0,0,5,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,24
Chhattisgarh,Mahasamund,2014,0,1,0,3,0,3,0,0,0,0,3,0,1,0,0,false,0,1,0,false,0,0,0,0,0,false,0,0,2,5,15,0,0,0,0,2,0,0,0,0,2,0,4,2,false,false,0,2,0,false,0,0,0,0,0,false,false,0,28,34,false,0,49
Chhattisgarh,Mungali,2014,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,false,0,0,0,false,0,0,0,0,0,false,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,6
Chhattisgarh,Narayanpur,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,0
Chhattisgarh,Raigarh,2014,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,false,0,0,1,false,1,0,0,1,1,false,0,4,0,27,38,0,0,0,0,8,8,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,8,false,8,54
Chhattisgarh,Raipur,2014,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,false,0,0,0,0,0,false,0,0,9,0,19,9,12,24,0,47,0,0,0,0,47,0,34,30,false,false,4,0,1,false,1,3,3,0,0,false,false,17,394,544,false,19,582
Chhattisgarh,Rajnandgaon,2014,0,0,0,3,0,4,4,0,0,0,0,0,0,0,0,false,0,0,0,false,0,0,0,0,0,false,0,0,6,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,14
Chhattisgarh,Sarguja,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,false,0,0,0,0,0,false,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,2
Chhattisgarh,Sukma,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,0
Chhattisgarh,Surajpur,2014,0,0,0,5,0,3,3,0,0,0,0,0,0,0,0,false,0,0,0,false,0,0,0,4,4,false,0,0,0,14,26,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,26
Chhattisgarh,Total,2014,0,8,6,71,0,45,18,1,0,1,25,0,6,1,0,false,2,3,1,false,1,0,1,9,9,false,0,11,80,121,359,11,12,26,0,69,14,1,0,1,53,0,42,34,false,false,4,4,1,false,1,3,3,4,4,false,false,17,486,674,false,33,1066
Goa,North Goa,2014,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,false,0,0,0,false,0,0,0,0,0,false,0,0,2,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,1,1,false,3,16
Goa,South Goa,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,false,0,0,0,0,0,false,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,1
Goa,C. I. D.,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,0
Goa,Total,2014,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,false,0,0,0,false,0,0,0,0,0,false,0,0,2,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,1,1,false,3,17
Gujarat,Ahmedabad City,2014,4,3,3,4,0,2,1,0,0,0,1,0,5,2,0,false,3,0,0,false,0,1,0,5,5,false,0,2,10,27,62,0,0,0,0,0,0,0,0,0,0,0,2,1,false,false,1,0,0,false,0,0,0,0,0,false,false,0,1,3,false,2,71
Gujarat,Ahmedabad Rural,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,false,0,0,0,0,0,false,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,17
Gujarat,Amreli,2014,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,false,3,0,0,false,0,1,0,0,0,false,0,0,18,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,25
Gujarat,Anand,2014,0,2,0,2,0,3,1,0,0,0,2,0,4,0,0,false,4,0,0,false,0,1,0,0,0,false,0,3,5,24,44,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,2,2,false,false,0,0,2,false,1,47
Gujarat,Arvalli,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,false,0,0,0,0,0,false,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,1,4
Gujarat,Banaskantha,2014,0,1,1,5,0,4,0,0,0,0,4,0,1,0,0,false,1,0,2,false,2,1,0,4,4,false,0,4,49,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,72
Gujarat,Bharuch,2014,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,false,1,1,0,false,0,0,0,0,0,false,0,3,6,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,19
Gujarat,Bhavnagar,2014,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,false,1,0,0,false,0,2,0,3,3,false,0,2,14,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,1,2,3,false,1,34
Gujarat,Botad,2014,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,false,0,0,0,0,0,false,0,0,8,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,11
Gujarat,Chhotaudepur,2014,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false,0,0,0,false,0,0,0,0,0,false,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,1,false,0,5
Gujarat,C. I. D. Crime,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,0
Gujarat,Dahod,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,false,0,0,0,1,1,false,0,0,4,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,9
Gujarat,Dang,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,0
Gujarat,Devbhumi Dwarka,2014,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false,0,0,1,false,1,0,0,0,0,false,0,4,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,9
Gujarat,Gandhinagar,2014,0,1,0,4,0,3,1,0,0,0,2,0,6,0,0,false,3,3,0,false,0,0,0,6,6,false,0,0,37,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,1,1,false,0,58
Gujarat,Gir Somnath,2014,0,0,1,3,0,2,0,0,0,0,2,0,4,1,0,false,3,0,0,false,0,0,0,0,0,false,0,1,14,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,1,1,false,false,0,6,7,false,1,37
Gujarat,Jamnagar,2014,0,1,3,4,0,3,0,0,0,0,3,0,1,0,0,false,1,0,0,false,0,1,0,6,6,false,0,3,17,36,75,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,75
Gujarat,Junagadh,2014,0,1,1,3,0,1,0,1,0,0,0,0,4,3,0,false,0,1,0,false,0,3,0,2,2,false,0,3,17,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,1,2,3,false,3,43
Gujarat,Kachchh East(G),2014,0,3,1,2,0,1,0,0,0,0,1,0,1,0,0,false,1,0,0,false,0,0,0,8,8,false,0,5,63,5,89,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,89
Gujarat,Kachchh West(B),2014,0,1,0,1,0,2,2,0,0,0,0,0,1,0,0,false,1,0,0,false,0,0,0,2,2,false,0,5,42,5,59,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,59
Gujarat,Kheda,2014,2,1,0,1,0,2,0,0,0,0,2,0,3,3,0,false,0,0,0,false,0,0,0,1,1,false,0,1,1,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,23
Gujarat,Mahisagar,2014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,false,0,0,0,0,0,false,0,0,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,6
Gujarat,Mehsana,2014,8,1,0,0,0,4,0,0,0,0,4,0,9,3,0,false,3,3,0,false,0,7,0,3,3,false,0,1,25,14,64,0,0,0,0,0,0,0,0,0,0,0,1,0,false,false,0,1,0,false,0,0,0,0,0,false,false,0,0,1,false,2,75
Gujarat,Morbi,2014,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,false,1,0,0,false,0,0,0,1,1,false,0,1,11,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,17
Gujarat,Narmada,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,false,0,0,0,0,0,false,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,3
Gujarat,Navsari,2014,0,0,0,1,0,2,0,0,0,0,2,0,1,0,0,false,1,0,0,false,0,1,0,0,0,false,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,8
Gujarat,Panchmahal,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,false,0,1,0,2,2,false,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,11
Gujarat,Patan,2014,3,1,2,0,0,2,0,0,0,0,2,0,0,0,0,false,0,0,1,false,1,2,0,0,0,false,0,2,25,13,48,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,51
Gujarat,Porbandar,2014,0,2,0,0,0,2,0,0,0,0,2,0,1,0,0,false,0,1,0,false,0,0,0,1,1,false,0,1,1,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,14
Gujarat,Rajkot City,2014,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,false,0,0,2,false,2,1,0,0,0,false,0,3,6,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,2,19
Gujarat,Rajkot Rural,2014,0,1,0,2,0,4,0,0,0,0,4,0,5,0,0,false,3,2,1,false,1,0,0,3,3,false,0,1,18,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,37
Gujarat,Sabarkantha,2014,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,false,0,0,0,false,0,0,0,2,2,false,0,1,9,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,15
Gujarat,Surat City,2014,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,false,1,0,0,false,0,0,0,1,1,false,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,2,8
Gujarat,Surat Rural,2014,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,false,0,1,0,false,0,1,0,0,0,false,0,2,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,0,0,0,false,0,0,0,0,0,false,false,0,0,0,false,0,11
