states_uts,crime_head,year,persons_in_custody_during_inv_stage_at_beginning_of_year_male,persons_in_custody_during_inv_stage_at_beginning_of_year_female,persons_in_custody_during_inv_stage_at_beginning_of_year_total,persons_on_bail_during_inv_stage_at_beginning_of_year_male,persons_on_bail_during_inv_stage_at_beginning_of_year_female,persons_on_bail_during_inv_stage_at_beginning_of_year_total,persons_arrested_during_the_year_male,persons_arrested_during_the_year_female,persons_arrested_during_the_year_total,persons_released_or_freed_before_trial_for_want_of_evidence_male,persons_released_or_freed_before_trial_for_want_of_evidence_fem,persons_released_or_freed_before_trial_for_want_of_evidence_tot,persons_in_custody_during_inv_stage_at_year_end_male,persons_in_custody_during_inv_stage_at_year_end_female,persons_in_custody_during_inv_stage_at_year_end_total,persons_on_bail_during_inv_stage_at_year_end_male,persons_on_bail_during_inv_stage_at_year_end_female,persons_on_bail_during_inv_stage_at_year_end_total,persons_charge_sheeted_male,persons_charge_sheeted_female,persons_charge_sheeted_total,persons_in_custody_during_trial_stage_at_begin_of_year_male,persons_in_custody_during_trial_stage_at_begin_of_year_female,persons_in_custody_during_trial_stage_at_begin_of_year_total,persons_on_bail_during_trial_stage_at_begin_of_year_male,persons_on_bail_during_trial_stage_at_begin_of_year_female,persons_on_bail_during_trial_stage_at_begin_of_year_total,total_number_of_persons_under_trial_male,total_number_of_persons_under_trial_female,total_number_of_persons_under_trial_total,persons_against_whom_cases_were_compounded_by_courts_male,persons_against_whom_cases_were_compounded_by_courts_female,persons_against_whom_cases_were_compounded_by_courts_total,persons_against_whom_cases_were_withdrawn_male,persons_against_whom_cases_were_withdrawn_female,persons_against_whom_cases_were_withdrawn_total,persons_in_custody_during_trial_stage_at_year_end_male,persons_in_custody_during_trial_stage_at_year_end_female,persons_in_custody_during_trial_stage_at_year_end_total,persons_on_bail_during_trial_stage_at_year_end_male,persons_on_bail_during_trial_stage_at_year_end_female,persons_on_bail_during_trial_stage_at_year_end_total,persons_whose_cases_trials_were_completed_during_the_year_male,persons_whose_cases_trials_were_completed_during_the_year_female,persons_whose_cases_trials_were_completed_during_the_year_total,persons_convicted_male,persons_convicted_female,persons_convicted_total,persons_acquitted_male,persons_acquitted_female,persons_acquitted_total,persons_discharged_by_court_male,persons_discharged_by_court_female,persons_discharged_by_court_total
Andhra Pradesh,18.2 - Counterfeiting Government Stamp (Section 255 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andhra Pradesh,18.3 - Counterfeit currency & Bank notes (Section 489-A to 489-E IPC),2014,37,0,37,161,2,163,140,0,140,0,0,0,34,0,34,217,2,219,87,0,87,46,0,46,383,0,383,516,0,516,0,0,0,0,0,0,60,0,60,349,0,349,107,0,107,5,0,5,102,0,102,0,0,0
Andhra Pradesh,18.3.1 - Counterfeiting currency notes or Bank notes (Section 489A IPC),2014,0,0,0,58,0,58,69,0,69,0,0,0,3,0,3,105,0,105,19,0,19,4,0,4,187,0,187,210,0,210,0,0,0,0,0,0,5,0,5,138,0,138,67,0,67,0,0,0,67,0,67,0,0,0
Andhra Pradesh,18.3.2 - Using forged or counterfeit currency/Bank notes (Section 489B IPC),2014,26,0,26,90,2,92,32,0,32,0,0,0,22,0,22,82,2,84,44,0,44,42,0,42,113,0,113,199,0,199,0,0,0,0,0,0,52,0,52,118,0,118,29,0,29,5,0,5,24,0,24,0,0,0
Andhra Pradesh,18.3.3 - Possession of forged or counterfeiting currency / Bank notes (Section 489C IPC),2014,11,0,11,7,0,7,37,0,37,0,0,0,9,0,9,24,0,24,22,0,22,0,0,0,71,0,71,93,0,93,0,0,0,0,0,0,3,0,3,79,0,79,11,0,11,0,0,0,11,0,11,0,0,0
Andhra Pradesh,18.3.4 - Make/Possess materials for forging or counterfeiting currency/Bank notes (Section 489D IPC),2014,0,0,0,6,0,6,2,0,2,0,0,0,0,0,0,6,0,6,2,0,2,0,0,0,10,0,10,12,0,12,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0
Andhra Pradesh,18.3.5 - Make/Use documents resembling currency notes/Bank notes (Section 489 E IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Andhra Pradesh,19 - Arson (Section 435-436 & 438 IPC),2014,8,0,8,155,6,161,484,17,501,0,0,0,22,0,22,280,16,296,345,7,352,18,0,18,1042,39,1081,1405,46,1451,24,2,26,0,0,0,31,0,31,973,37,1010,377,7,384,15,0,15,362,7,369,0,0,0
Andhra Pradesh,"20 - Grievous Hurt (Section 325,326,326A & 326 B IPC)",2014,234,0,234,1048,15,1063,1112,139,1251,0,0,0,187,0,187,1017,48,1065,1190,106,1296,751,0,751,3645,132,3777,5586,238,5824,376,14,390,176,0,176,230,0,230,3671,165,3836,1133,59,1192,175,10,185,958,49,1007,0,0,0
Andhra Pradesh,20.1 - Grievous Hurt (Section 325 & 326 IPC),2014,234,0,234,1041,15,1056,1101,139,1240,0,0,0,187,0,187,1013,48,1061,1176,106,1282,751,0,751,3636,132,3768,5563,238,5801,376,14,390,176,0,176,230,0,230,3663,165,3828,1118,59,1177,167,10,177,951,49,1000,0,0,0
Andhra Pradesh,20.2 - Acid attack (Section 326A IPC),2014,0,0,0,4,0,4,7,0,7,0,0,0,0,0,0,2,0,2,9,0,9,0,0,0,6,0,6,15,0,15,0,0,0,0,0,0,0,0,0,5,0,5,10,0,10,6,0,6,4,0,4,0,0,0
Andhra Pradesh,20.3 - Attempt to Acid Attack (Section 326B IPC),2014,0,0,0,3,0,3,4,0,4,0,0,0,0,0,0,2,0,2,5,0,5,0,0,0,3,0,3,8,0,8,0,0,0,0,0,0,0,0,0,3,0,3,5,0,5,2,0,2,3,0,3,0,0,0
Andhra Pradesh,21 - Dowry Deaths (Section 304-B IPC),2014,15,4,19,198,41,239,395,136,531,0,0,0,25,4,29,275,83,358,308,94,402,41,0,41,1038,148,1186,1387,242,1629,1,0,1,0,0,0,28,7,35,1084,184,1268,274,51,325,36,9,45,238,42,280,0,0,0
Andhra Pradesh,22 - Assault on women with intent to outrage her Modesty (Section 354 IPC),2014,59,0,59,1633,28,1661,4759,156,4915,0,0,0,173,0,173,2058,62,2120,4220,122,4342,228,0,228,6133,98,6231,10581,220,10801,237,4,241,57,0,57,240,0,240,7624,160,7784,2423,56,2479,383,5,388,2040,51,2091,0,0,0
Andhra Pradesh,22.1 - Sexual Harassment (Section 354A IPC),2014,7,0,7,276,2,278,1043,20,1063,0,0,0,9,0,9,474,10,484,843,12,855,0,0,0,451,3,454,1294,15,1309,19,0,19,9,0,9,14,0,14,966,15,981,286,0,286,21,0,21,265,0,265,0,0,0
Andhra Pradesh,22.2 - Assault on women with intent to Disrobe (Section 354B IPC),2014,1,0,1,71,0,71,371,7,378,0,0,0,1,0,1,182,2,184,260,5,265,0,0,0,170,3,173,430,8,438,5,0,5,0,0,0,13,0,13,385,8,393,27,0,27,1,0,1,26,0,26,0,0,0
Andhra Pradesh,22.3 - Voyeurism (Section 354C IPC),2014,0,0,0,9,0,9,86,0,86,0,0,0,1,0,1,37,0,37,57,0,57,0,0,0,29,0,29,86,0,86,0,0,0,0,0,0,6,0,6,74,0,74,6,0,6,0,0,0,6,0,6,0,0,0
Andhra Pradesh,22.4 - Stalking (Section 354D IPC),2014,1,0,1,153,0,153,513,4,517,0,0,0,10,0,10,198,0,198,459,4,463,11,0,11,76,0,76,546,4,550,6,0,6,0,0,0,10,0,10,410,4,414,120,0,120,84,0,84,36,0,36,0,0,0
Andhra Pradesh,22.5 - Others,2014,50,0,50,1124,26,1150,2746,125,2871,0,0,0,152,0,152,1167,50,1217,2601,101,2702,217,0,217,5407,92,5499,8225,193,8418,207,4,211,48,0,48,197,0,197,5789,133,5922,1984,56,2040,277,5,282,1707,51,1758,0,0,0
Andhra Pradesh,23 - Insult to the Modesty of Women (Section 509 IPC),2014,20,0,20,712,12,724,2930,90,3020,4,2,6,14,0,14,995,13,1008,2649,87,2736,150,0,150,4215,45,4260,7014,132,7146,829,18,847,0,0,0,110,0,110,3768,88,3856,2307,26,2333,341,3,344,1772,23,1795,194,0,194
Andhra Pradesh,23.1 - At Office premises,2014,0,0,0,8,0,8,2,0,2,0,0,0,0,0,0,8,0,8,2,0,2,0,0,0,12,0,12,14,0,14,2,0,2,0,0,0,0,0,0,8,0,8,4,0,4,0,0,0,4,0,4,0,0,0
Andhra Pradesh,23.2 - Places related to work other than Office,2014,0,0,0,8,0,8,107,0,107,0,0,0,0,0,0,15,0,15,100,0,100,0,0,0,312,0,312,412,0,412,68,0,68,0,0,0,0,0,0,166,0,166,178,0,178,0,0,0,178,0,178,0,0,0
Andhra Pradesh,23.3 - In Public Transport system,2014,0,0,0,6,0,6,68,0,68,0,0,0,0,0,0,13,0,13,61,0,61,0,0,0,41,0,41,102,0,102,6,0,6,0,0,0,0,0,0,72,0,72,24,0,24,7,0,7,17,0,17,0,0,0
Andhra Pradesh,23.4 - in Other Places,2014,20,0,20,690,12,702,2753,90,2843,4,2,6,14,0,14,959,13,972,2486,87,2573,150,0,150,3850,45,3895,6486,132,6618,753,18,771,0,0,0,110,0,110,3522,88,3610,2101,26,2127,334,3,337,1573,23,1596,194,0,194
Andhra Pradesh,24 - Cruelty by Husband or his Relatives (Section 498-A IPC),2014,186,31,217,3140,539,3679,7770,1500,9270,39,15,54,241,16,257,3339,652,3991,7477,1387,8864,1278,27,1305,19924,2356,22280,28679,3770,32449,1812,283,2095,52,5,57,1140,86,1226,20528,2563,23091,5147,833,5980,410,54,464,4737,779,5516,0,0,0
Andhra Pradesh,25 - Importation of Girls from Foreign Country (Section 366-B IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4,3,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Andhra Pradesh,26 - Causing Death by Negligence (Section 304-A IPC),2014,64,0,64,1798,1,1799,6742,17,6759,21,0,21,218,0,218,1856,2,1858,6509,16,6525,819,0,819,15472,0,15472,22800,16,22816,544,0,544,0,0,0,876,0,876,15460,5,15465,5920,11,5931,339,0,339,5556,11,5567,25,0,25
Andhra Pradesh,26.1 - Deaths due to negligent driving/act,2014,62,0,62,1768,0,1768,6620,10,6630,20,0,20,218,0,218,1807,1,1808,6405,9,6414,808,0,808,15299,0,15299,22512,9,22521,511,0,511,0,0,0,840,0,840,15353,4,15357,5808,5,5813,335,0,335,5448,5,5453,25,0,25
Andhra Pradesh,26.2 - Deaths due to Other Causes,2014,2,0,2,30,1,31,122,7,129,1,0,1,0,0,0,49,1,50,104,7,111,11,0,11,173,0,173,288,7,295,33,0,33,0,0,0,36,0,36,107,1,108,112,6,118,4,0,4,108,6,114,0,0,0
Andhra Pradesh,"27 - Offences against State (Section 121, 121A, 122, 123, 124-A IPC)",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andhra Pradesh,27.1 - Sedition (Section 124A IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andhra Pradesh,27.2 - Other offences against State,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andhra Pradesh,28 - Offences promoting enmity between different groups (Section 153A & 153B IPC),2014,0,0,0,0,0,0,42,0,42,0,0,0,0,0,0,38,0,38,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,3,1,0,1,0,0,0,1,0,1,0,0,0
Andhra Pradesh,28.1 - Promoting enmity on ground of religion race and place of Birth (Section 153A IPC),2014,0,0,0,0,0,0,42,0,42,0,0,0,0,0,0,38,0,38,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,3,1,0,1,0,0,0,1,0,1,0,0,0
Andhra Pradesh,28.2 - Imputation & assertions prejudicial to national integration (Section 153B IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andhra Pradesh,29 - Extortion (Section 384 - 389 IPC),2014,3,0,3,94,0,94,324,4,328,0,0,0,6,0,6,199,2,201,216,2,218,0,0,0,499,5,504,715,7,722,57,0,57,0,0,0,6,0,6,505,7,512,147,0,147,19,0,19,128,0,128,0,0,0
Andhra Pradesh,30 - Disclosure of Identity of Victims (Section 228 A IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andhra Pradesh,31 - Incidence of Rash Driving (Section 279 IPC Read with 337 & 338),2014,78,0,78,3395,1,3396,13421,77,13498,32,0,32,89,0,89,3327,17,3344,13446,61,13507,25,0,25,15362,4,15366,28833,65,28898,3542,33,3575,55,0,55,26,0,26,15538,10,15548,9672,22,9694,6456,22,6478,3152,0,3152,64,0,64
Andhra Pradesh,32 - Human Trafficking (Section 370 & 370A IPC),2014,0,0,0,0,0,0,7,3,10,0,0,0,0,0,0,3,0,3,4,3,7,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0
Andhra Pradesh,33 - Unnatural Offences U/s 377 IPC,2014,0,0,0,6,0,6,1,0,1,0,0,0,0,0,0,5,0,5,2,0,2,1,0,1,5,0,5,8,0,8,0,0,0,0,0,0,0,0,0,7,0,7,1,0,1,0,0,0,1,0,1,0,0,0
Andhra Pradesh,34 - Other IPC crimes,2014,797,40,837,22803,730,23533,74894,7228,82122,68,3,71,1189,104,1293,25458,2237,27695,71779,5654,77433,1829,70,1899,91709,5488,97197,165317,11212,176529,12322,1227,13549,208,0,208,1956,323,2279,101716,6778,108494,49115,2884,51999,9551,395,9946,39526,2479,42005,38,10,48
Andhra Pradesh,35 - Total Cognizable IPC crimes,2014,3094,108,3202,51471,2117,53588,155306,10905,166211,346,28,374,5329,182,5511,63252,4002,67254,140944,8918,149862,8732,139,8871,227076,10028,237104,376752,19085,395837,24885,1758,26643,622,13,635,8742,485,9227,238659,12155,250814,103844,4674,108518,23128,589,23717,80325,4070,84395,391,15,406
Arunachal Pradesh,1 - Murder (Section 302 IPC),2014,14,0,14,99,1,100,177,5,182,1,0,1,36,2,38,121,1,122,132,3,135,60,0,60,1154,0,1154,1346,3,1349,1,0,1,0,0,0,77,2,79,1250,0,1250,18,1,19,13,1,14,2,0,2,3,0,3
Arunachal Pradesh,2 - Attempt to commit Murder (Section 307 IPC),2014,9,0,9,44,1,45,69,1,70,2,0,2,18,0,18,64,0,64,38,2,40,7,0,7,581,0,581,626,2,628,0,0,0,0,0,0,17,0,17,608,2,610,1,0,1,0,0,0,1,0,1,0,0,0
Arunachal Pradesh,3 - Culpable Homicide not amounting to Murder (Section 304 IPC),2014,0,0,0,2,0,2,3,0,3,0,0,0,2,0,2,0,0,0,3,0,3,5,1,6,55,1,56,63,2,65,0,0,0,0,0,0,3,1,4,60,1,61,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,4 - Attempt to commit Culpable Homicide (Section 308 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,5 - Rape (Section 376 IPC),2014,7,0,7,65,4,69,91,2,93,7,0,7,9,0,9,65,2,67,82,4,86,14,0,14,650,0,650,746,4,750,0,0,0,1,0,1,37,0,37,700,4,704,8,0,8,4,0,4,4,0,4,0,0,0
Arunachal Pradesh,5.1 - Custodial Rape,2014,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,5.1.1 - Gang Rape,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,5.1.2 - Other Rape,2014,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,5.2 - Rape other than Custodial,2014,7,0,7,65,4,69,87,2,89,7,0,7,5,0,5,65,2,67,82,4,86,14,0,14,650,0,650,746,4,750,0,0,0,1,0,1,37,0,37,700,4,704,8,0,8,4,0,4,4,0,4,0,0,0
Arunachal Pradesh,5.2.1 - Gang Rape,2014,0,0,0,3,0,3,10,0,10,0,0,0,1,0,1,4,0,4,8,0,8,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,5.2.2 - Other Rape,2014,7,0,7,62,4,66,77,2,79,7,0,7,4,0,4,61,2,63,74,4,78,14,0,14,650,0,650,738,4,742,0,0,0,1,0,1,33,0,33,696,4,700,8,0,8,4,0,4,4,0,4,0,0,0
Arunachal Pradesh,6 - Attempt to commit Rape (Section 376/511 IPC),2014,0,0,0,1,0,1,12,1,13,0,0,0,0,0,0,3,0,3,10,1,11,0,0,0,15,0,15,25,1,26,0,0,0,0,0,0,2,0,2,22,1,23,1,0,1,1,0,1,0,0,0,0,0,0
Arunachal Pradesh,"7 - Kidnapping & Abduction_Total (Section 3,364,364A, 366-369 IPC)",2014,20,0,20,77,0,77,141,20,161,6,1,7,13,0,13,115,6,121,104,13,117,2,0,2,784,0,784,890,13,903,1,0,1,2,0,2,9,0,9,875,13,888,3,0,3,1,0,1,2,0,2,0,0,0
Arunachal Pradesh,7.1 - Kidnapping & Abduction (Section 363 IPC),2014,0,0,0,0,0,0,25,2,27,2,0,2,5,0,5,4,2,6,14,0,14,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,1,0,1,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,7.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),2014,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,7.3 - Kidnapping for Ransom (Section 364A IPC),2014,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,2,0,2,7,0,7,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,7.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),2014,0,0,0,14,0,14,15,5,20,1,1,2,0,0,0,14,0,14,14,4,18,0,0,0,251,0,251,265,4,269,0,0,0,0,0,0,1,0,1,264,4,268,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,7.5 - Other Kidnapping,2014,20,0,20,63,0,63,91,12,103,3,0,3,8,0,8,95,4,99,68,8,76,2,0,2,533,0,533,603,8,611,1,0,1,2,0,2,7,0,7,590,8,598,3,0,3,1,0,1,2,0,2,0,0,0
Arunachal Pradesh,"8 - Dacoity (Section 395,396-398 IPC)",2014,0,0,0,23,0,23,15,0,15,5,0,5,0,0,0,26,0,26,7,0,7,2,0,2,909,0,909,918,0,918,0,0,0,0,0,0,0,0,0,918,0,918,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,8.1 - Dacoity with Murder (Section 396 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,7,0,7,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,8.2 - Other Dacoity,2014,0,0,0,23,0,23,15,0,15,5,0,5,0,0,0,26,0,26,7,0,7,2,0,2,902,0,902,911,0,911,0,0,0,0,0,0,0,0,0,911,0,911,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,9 - Making Preparation and Assembly for committing Dacoity (Section 399 & 402 IPC),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,"10 - Robbery (Section 392 to 394, 397 and 398 IPC)",2014,20,0,20,72,0,72,96,1,97,6,0,6,17,0,17,82,0,82,83,1,84,2,0,2,945,0,945,1030,1,1031,1,0,1,0,0,0,9,0,9,1015,1,1016,5,0,5,2,0,2,1,0,1,2,0,2
Arunachal Pradesh,11 - Criminal Trespass/Burglary_Total (Section 453 to 460 IPC),2014,18,0,18,32,0,32,120,0,120,26,0,26,17,0,17,36,0,36,91,0,91,6,0,6,1413,0,1413,1510,0,1510,0,0,0,0,0,0,13,0,13,1486,0,1486,11,0,11,4,0,4,7,0,7,0,0,0
Arunachal Pradesh,"11.1 - Criminal Trespass/Burglary (Section 455, 457 & 458 IPC)",2014,18,0,18,30,0,30,103,0,103,16,0,16,14,0,14,34,0,34,87,0,87,6,0,6,1350,0,1350,1443,0,1443,0,0,0,0,0,0,13,0,13,1420,0,1420,10,0,10,3,0,3,7,0,7,0,0,0
Arunachal Pradesh,"11.2 - House Trespass & House Breaking (Section 453,454,456,459 & 460 IPC)",2014,0,0,0,2,0,2,17,0,17,10,0,10,3,0,3,2,0,2,4,0,4,0,0,0,63,0,63,67,0,67,0,0,0,0,0,0,0,0,0,66,0,66,1,0,1,1,0,1,0,0,0,0,0,0
Arunachal Pradesh,12 - Theft (Section 379 to 382 IPC),2014,27,0,27,211,0,211,335,9,344,21,0,21,12,0,12,220,3,223,320,6,326,22,0,22,3029,0,3029,3371,6,3377,2,0,2,0,0,0,24,0,24,3325,6,3331,20,0,20,18,0,18,2,0,2,0,0,0
Arunachal Pradesh,12.1 - Auto Theft,2014,0,0,0,44,0,44,71,0,71,3,0,3,1,0,1,35,0,35,76,0,76,2,0,2,441,0,441,519,0,519,0,0,0,0,0,0,2,0,2,515,0,515,2,0,2,2,0,2,0,0,0,0,0,0
Arunachal Pradesh,12.2 - Other Thefts,2014,27,0,27,167,0,167,264,9,273,18,0,18,11,0,11,185,3,188,244,6,250,20,0,20,2588,0,2588,2852,6,2858,2,0,2,0,0,0,22,0,22,2810,6,2816,18,0,18,16,0,16,2,0,2,0,0,0
Arunachal Pradesh,"13 - Unlawful Assembly (Section 143,144 & 145)",2014,0,0,0,0,0,0,20,1,21,0,0,0,0,0,0,20,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,"14 - Riots (Section 147, 148, 149, 150 & 151 IPC)",2014,7,0,7,163,0,163,130,8,138,29,0,29,3,0,3,164,0,164,104,8,112,0,0,0,1591,0,1591,1695,8,1703,0,0,0,0,0,0,0,0,0,1692,8,1700,3,0,3,0,0,0,0,0,0,3,0,3
Arunachal Pradesh,14.1 - Communal,2014,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,2,0,2,17,0,17,0,0,0,0,0,0,0,0,0,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,14.2 - Industrial,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3
Arunachal Pradesh,14.3 - Political,2014,0,0,0,11,0,11,37,8,45,7,0,7,0,0,0,2,0,2,39,8,47,0,0,0,204,0,204,243,8,251,0,0,0,0,0,0,0,0,0,243,8,251,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,14.4 - Caste Conflict,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,14.4.1 - SC/STs Vs. Non-SCs/STs,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,14.4.2 - Other Caste Riots,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,14.5 - Agrarian,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,14.6 - Students,2014,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,36,0,36,41,0,41,0,0,0,0,0,0,0,0,0,41,0,41,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,14.7 - Sectarian,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,14.8 - Other Riots,2014,7,0,7,152,0,152,73,0,73,22,0,22,3,0,3,162,0,162,45,0,45,0,0,0,1346,0,1346,1391,0,1391,0,0,0,0,0,0,0,0,0,1391,0,1391,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,15 - Criminal Breach of Trust (Section 406 to 409 IPC),2014,8,0,8,25,2,27,28,2,30,5,1,6,4,0,4,34,1,35,18,2,20,6,0,6,372,0,372,396,2,398,0,0,0,0,0,0,3,0,3,393,2,395,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,16 - Cheating (Section 420 IPC),2014,7,0,7,103,1,104,73,14,87,15,1,16,16,0,16,102,5,107,50,9,59,1,0,1,331,0,331,382,9,391,1,0,1,0,0,0,2,0,2,378,9,387,1,0,1,1,0,1,0,0,0,0,0,0
Arunachal Pradesh,"17 - Forgery (Section 465, 468 & 471 IPC)",2014,0,0,0,1,0,1,9,1,10,1,0,1,1,0,1,6,1,7,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
