states_uts,district,year,murder,attempt_to_commit_murder,culpable_homicide_not_amounting_to_murder,attempt_to_commit_culpable_homicide,rape,custodial_rape,custodial_gang_rape,custodial_other_rape,rape_other_than_custodial,rape_gang_rape,rape_others,attempt_to_commit_rape,kidnapping_abduction_total,kidnapping_abduction,kidnapping_abduction_in_order_to_murder,kidnapping_for_ransom,kidnapping_abduction_of_women_to_compel_her_for_marriage,other_kidnapping,dacoity,dacoity_with_murder,other_dacoity,making_preparation_and_assembly_for_committing_dacoity,robbery,criminal_trespass_burglary,criminal_trespass_or_burglary,house_trespass_house_breaking,theft,auto_theft,other_thefts,unlawful_assembly,riots,riots_communal,riots_industrial,riots_political,riots_caste_conflict,riots_sc_sts_vs_non_scs_sts,riots_other_caste_conflict,riots_agrarian,riots_students,riots_sectarian,riots_others,criminal_breach_of_trust,cheating,forgery,counterfeiting,counterfeit_offences_related_to_counterfeit_coin,counterfeiting_government_stamp,counterfeit_currency_bank_notes,counterfeiting_currency_notes_bank_notes,using_forged_or_counterfeiting_currency_bank_notes,possession_of_forged_or_counterfeiting_currency_bank_notes,making_or_possessing_materials_for_forged_currency_bank_notes,making_or_using_documents_resembling_currency,arson,grievous_hurt,hurt,acid_attack,attempt_to_acid_attack,dowry_deaths,assault_on_women_with_intent_to_outrage_her_modesty,sexual_harassment,assault_or_use_of_criminal_force_to_women_with_intent_to_disrobe,voyeurism,stalking,other_assault_on_women,insult_to_the_modesty_of_women,at_office_premises,other_places_related_to_work,in_public_transport_system,places_other_than_231_232_233,cruelty_by_husband_or_his_relatives,importation_of_girls_from_foreign_country,causing_death_by_negligence,deaths_due_to_negligent_driving_act,deaths_due_to_other_causes,offences_against_state,sedition,other_offences_against_state,offences_promoting_enmity_between_different_groups,promoting_enmity_between_different_groups,imputation_assertions_prejudicial_to_national_integration,extortion,disclosure_of_identity_of_victims,incidence_of_rash_driving,humantrafficking,unnatural_offence,other_ipc_crimes,total_cognizable_ipc_crimes
Uttar Pradesh,Bijnor,2014,84,63,31,25,80,0,0,0,80,31,49,44,184,0,0,2,164,18,4,0,4,0,59,94,94,0,434,181,253,0,77,3,0,1,0,0,0,2,0,0,71,42,203,0,2,0,false,2,2,0,0,0,0,6,16,14,2,0,26,175,114,31,5,25,0,0,0,0,0,0,0,0,253,253,0,0,0,0,0,0,0,6,0,86,0,13,1468,3475
Uttar Pradesh,Bulandshahar,2014,171,213,20,2,82,1,0,1,81,27,54,48,291,27,7,0,175,82,11,0,11,5,122,119,116,3,841,483,358,0,158,0,0,0,0,0,0,1,0,0,157,65,17,165,1,0,false,1,0,1,0,0,0,7,17,16,1,0,55,239,57,43,5,20,114,1,0,0,0,1,0,0,378,371,7,0,0,0,3,3,0,28,0,309,0,17,1390,4775
Uttar Pradesh,Chandoli,2014,20,14,4,9,26,1,0,1,25,7,18,3,78,0,0,0,68,10,0,0,0,1,27,52,52,0,156,88,68,0,39,0,0,0,0,0,0,1,0,0,38,39,152,0,1,0,false,1,0,1,0,0,0,4,207,206,1,0,20,92,60,26,0,6,0,0,0,0,0,0,113,0,103,98,5,0,0,0,0,0,0,4,0,67,0,4,131,1366
Uttar Pradesh,Chitrakoot,2014,33,8,8,0,23,0,0,0,23,0,23,0,46,3,0,1,34,8,3,0,3,0,6,62,62,0,81,45,36,0,12,0,0,0,0,0,0,0,0,0,12,29,40,0,1,0,false,1,1,0,0,0,0,3,16,16,0,0,23,56,33,21,0,2,0,0,0,0,0,0,12,0,80,79,1,0,0,0,0,0,0,0,0,112,0,0,334,988
Uttar Pradesh,Deoria,2014,42,24,19,17,35,0,0,0,35,10,25,5,137,0,3,1,113,20,0,0,0,0,13,55,9,46,182,117,65,0,81,0,0,0,0,0,0,0,0,0,81,19,35,7,4,0,false,4,0,4,0,0,0,5,209,208,1,0,31,68,2,0,1,4,61,0,0,0,0,0,6,0,174,174,0,0,0,0,0,0,0,2,0,170,0,2,303,1645
Uttar Pradesh,Etah,2014,65,137,10,0,54,0,0,0,54,13,41,4,172,137,0,2,6,27,6,1,5,0,63,66,66,0,399,236,163,0,110,0,0,0,0,0,0,0,0,0,110,38,26,74,2,0,false,2,0,2,0,0,0,1,322,320,1,1,42,114,18,30,1,7,58,2,0,0,0,2,120,0,188,184,4,0,0,0,0,0,0,3,0,273,1,5,486,2783
Uttar Pradesh,Etawah,2014,55,94,5,0,30,16,0,16,14,0,14,0,136,90,15,1,30,0,5,0,5,5,113,65,65,0,506,385,121,0,26,0,0,0,0,0,0,0,0,0,26,54,119,0,2,0,false,2,0,2,0,0,0,9,100,98,1,1,31,80,55,18,4,3,0,0,0,0,0,0,104,0,211,211,0,0,0,0,0,0,0,0,0,326,0,0,645,2721
Uttar Pradesh,Faizabad,2014,32,31,10,0,37,0,0,0,37,4,33,0,120,0,0,2,117,1,0,0,0,1,25,79,0,79,295,156,139,0,28,0,0,0,0,0,0,0,0,0,28,48,138,0,0,0,false,0,0,0,0,0,0,0,208,207,0,1,13,91,38,6,0,7,40,0,0,0,0,0,8,0,190,190,0,0,0,0,0,0,0,0,0,222,0,0,850,2426
Uttar Pradesh,Fatehgarh,2014,58,70,18,0,19,0,0,0,19,4,15,0,148,0,0,4,126,18,4,0,4,0,21,47,47,0,230,146,84,0,34,0,0,0,0,0,0,0,0,0,34,20,43,0,0,0,false,0,0,0,0,0,0,0,7,5,2,0,39,38,29,0,1,8,0,0,0,0,0,0,121,0,132,132,0,0,0,0,0,0,0,0,0,202,0,0,900,2151
Uttar Pradesh,Fatehpur,2014,55,36,26,8,58,28,0,28,30,14,16,14,131,91,0,1,30,9,3,0,3,1,21,74,73,1,217,135,82,0,42,0,0,0,0,0,0,2,0,0,40,70,93,85,0,0,false,0,0,0,0,0,0,5,273,271,2,0,43,101,71,23,3,4,0,0,0,0,0,0,93,0,288,288,0,0,0,0,0,0,0,8,0,248,0,3,563,2559
Uttar Pradesh,Firozabad,2014,140,162,31,13,61,0,0,0,61,4,57,8,284,0,37,2,245,0,8,3,5,0,92,112,112,0,687,453,234,0,201,0,0,0,0,0,0,0,0,0,201,62,175,0,0,0,false,0,0,0,0,0,0,19,347,347,0,0,55,131,17,1,5,5,103,0,0,0,0,0,146,0,322,321,1,0,0,0,0,0,0,44,0,352,0,14,756,4222
Uttar Pradesh,G. R. P.,2014,30,15,7,0,5,0,0,0,5,1,4,0,39,16,3,1,7,12,15,0,15,5,27,1,0,1,4061,114,3947,0,17,0,0,5,6,0,6,0,0,0,6,11,26,0,2,0,false,2,0,2,0,0,0,0,12,12,0,0,1,64,15,1,3,45,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,817,5158
Uttar Pradesh,Gautambudh Nagar,2014,104,106,27,8,54,7,3,4,47,2,45,8,210,135,55,0,15,5,6,0,6,4,227,202,163,39,3680,2344,1336,0,191,1,0,1,0,0,0,2,0,0,187,106,382,0,3,1,false,2,0,2,0,0,0,0,17,16,1,0,35,161,121,14,2,24,0,7,0,0,0,7,198,0,374,374,0,0,0,0,0,0,0,13,0,621,0,3,1774,8521
Uttar Pradesh,Ghaziabad,2014,166,124,40,0,118,14,0,14,104,13,91,0,482,127,90,1,264,0,8,0,8,7,114,210,210,0,3392,2635,757,1,70,0,0,0,0,0,0,0,0,0,70,176,493,0,1,0,false,1,1,0,0,0,0,2,19,16,1,2,38,283,164,40,1,59,19,3,0,0,0,3,575,0,398,372,26,0,0,0,3,3,0,36,0,526,1,6,2796,10088
Uttar Pradesh,Ghazipur,2014,64,70,18,0,24,1,0,1,23,3,20,0,128,0,0,1,102,25,7,0,7,1,32,81,0,81,260,160,100,0,113,0,0,0,0,0,0,20,0,0,93,36,93,0,1,0,false,1,0,1,0,0,0,1,273,272,0,1,31,69,20,11,1,6,31,0,0,0,0,0,67,0,107,107,0,0,0,0,0,0,0,0,0,75,0,0,394,1945
Uttar Pradesh,Gonda,2014,45,50,11,0,37,0,0,0,37,3,34,5,139,0,0,1,97,41,0,0,0,1,18,75,0,75,180,117,63,0,48,0,0,0,0,0,0,0,0,0,48,36,135,0,0,0,false,0,0,0,0,0,0,2,237,237,0,0,28,56,17,5,1,2,31,0,0,0,0,0,12,0,132,132,0,0,0,0,0,0,0,0,0,115,0,3,656,2021
Uttar Pradesh,Gorakhpur,2014,113,116,29,0,92,22,0,22,70,2,68,0,299,0,0,1,256,42,4,1,3,0,89,230,230,0,804,594,210,0,193,0,0,0,0,0,0,0,0,0,193,87,266,0,3,0,false,3,3,0,0,0,0,0,363,363,0,0,58,132,78,13,1,40,0,0,0,0,0,0,223,0,298,298,0,0,0,0,2,2,0,26,0,408,0,0,702,4537
Uttar Pradesh,Hamirpur,2014,31,23,20,4,29,13,1,12,16,2,14,0,68,0,0,1,55,12,2,0,2,0,18,29,29,0,83,34,49,0,34,0,0,0,0,0,0,0,0,0,34,21,31,0,0,0,false,0,0,0,0,0,0,8,52,52,0,0,26,97,75,18,1,3,0,1,0,0,1,0,42,0,77,77,0,0,0,0,0,0,0,0,0,118,0,0,167,981
Uttar Pradesh,Hapur,2014,42,71,4,6,46,8,0,8,38,7,31,1,82,69,12,1,0,0,4,0,4,0,35,31,31,0,493,335,158,0,40,2,0,0,0,0,0,3,1,0,34,23,88,0,0,0,false,0,0,0,0,0,0,4,11,10,1,0,16,62,21,25,1,3,12,0,0,0,0,0,70,0,171,171,0,0,0,0,0,0,0,4,0,140,0,2,395,1841
Uttar Pradesh,Hardoi,2014,79,53,19,5,39,0,0,0,39,39,0,2,177,0,1,1,161,14,2,0,2,1,13,47,47,0,275,145,130,0,36,0,0,0,0,0,0,0,0,0,36,45,95,0,1,0,false,1,0,1,0,0,0,1,418,418,0,0,40,93,2,0,0,1,90,0,0,0,0,0,140,0,323,323,0,0,0,0,0,0,0,0,0,284,0,1,792,2981
Uttar Pradesh,Hathras,2014,72,44,17,45,60,0,0,0,60,17,43,5,146,32,0,2,95,17,9,1,8,0,56,70,11,59,339,232,107,2,112,0,0,0,0,0,0,0,0,0,112,50,89,0,0,0,false,0,0,0,0,0,0,5,101,100,1,0,24,121,52,57,4,8,0,1,0,0,1,0,103,0,177,175,2,0,0,0,0,0,0,12,0,183,0,1,436,2280
Uttar Pradesh,Jalaun,2014,36,32,7,0,12,9,0,9,3,0,3,0,64,9,0,1,43,11,1,0,1,0,12,40,40,0,117,61,56,0,11,0,0,0,0,0,0,0,0,0,11,20,42,0,0,0,false,0,0,0,0,0,0,0,11,11,0,0,30,44,15,4,0,1,24,0,0,0,0,0,41,0,118,118,0,0,0,0,0,0,0,0,0,109,1,0,108,856
Uttar Pradesh,Jaunpur,2014,55,61,29,0,50,0,0,0,50,3,47,0,133,0,0,2,125,6,4,0,4,6,58,96,0,96,297,191,106,0,107,0,0,0,0,0,0,0,0,0,107,38,70,0,0,0,false,0,0,0,0,0,0,0,416,414,2,0,47,62,21,3,0,6,32,0,0,0,0,0,49,0,199,199,0,0,0,0,0,0,0,0,0,136,0,0,439,2352
Uttar Pradesh,Jhansi,2014,68,44,28,17,28,0,0,0,28,1,27,2,112,84,6,5,8,9,5,0,5,1,22,44,41,3,316,192,124,0,65,0,0,2,7,7,0,2,0,0,54,32,17,68,0,0,false,0,0,0,0,0,0,5,20,19,1,0,33,85,29,8,1,16,31,0,0,0,0,0,119,0,161,161,0,0,0,0,0,0,0,20,0,214,0,3,456,1985
Uttar Pradesh,Kannauj,2014,39,31,23,0,22,0,0,0,22,1,21,0,100,0,8,0,92,0,1,0,1,1,8,24,4,20,147,69,78,0,10,0,0,0,0,0,0,0,0,0,10,31,74,0,0,0,false,0,0,0,0,0,0,5,2,2,0,0,31,98,6,7,0,6,79,0,0,0,0,0,89,0,167,167,0,0,0,0,0,0,0,0,0,229,0,0,971,2103
Uttar Pradesh,Kanpur Dehat,2014,46,28,20,17,20,0,0,0,20,0,20,0,157,2,0,0,151,4,1,0,1,0,24,22,22,0,121,58,63,0,40,0,0,0,0,0,0,0,0,0,40,24,68,0,0,0,false,0,0,0,0,0,0,12,140,139,0,1,35,95,0,0,0,0,95,0,0,0,0,0,144,0,224,224,0,0,0,0,2,2,0,0,0,261,0,2,608,2111
Uttar Pradesh,Kanpur Nagar,2014,137,89,33,51,78,0,0,0,78,6,72,6,442,0,0,3,137,302,3,0,3,2,139,250,250,0,1536,1136,400,0,233,0,0,0,0,0,0,3,6,0,224,189,546,0,6,0,false,6,6,0,0,0,0,3,238,237,0,1,73,261,122,60,6,73,0,1,0,0,0,1,594,0,532,532,0,0,0,0,0,0,0,1,0,752,0,0,2446,8641
Uttar Pradesh,Kasganj,2014,20,56,16,0,19,0,0,0,19,4,15,0,102,96,6,0,0,0,0,0,0,0,7,33,32,1,192,112,80,0,41,0,0,0,0,0,0,0,0,0,41,20,0,44,0,0,false,0,0,0,0,0,0,0,154,154,0,0,29,58,33,12,3,10,0,0,0,0,0,0,21,0,75,74,1,0,0,0,0,0,0,8,0,103,0,1,233,1232
Uttar Pradesh,Kaushambi,2014,40,11,13,13,14,10,0,10,4,1,3,1,92,0,0,1,81,10,0,0,0,0,13,56,56,0,154,82,72,0,23,0,0,0,0,0,0,0,0,0,23,34,74,0,0,0,false,0,0,0,0,0,0,5,123,123,0,0,27,120,113,5,1,1,0,0,0,0,0,0,86,0,141,141,0,0,0,0,0,0,0,0,0,149,0,0,756,1945
Uttar Pradesh,Khiri,2014,79,100,20,7,49,0,0,0,49,3,46,0,214,50,9,3,152,0,5,3,2,0,33,67,50,17,611,423,188,16,68,0,0,0,0,0,0,3,0,0,65,38,118,0,0,0,false,0,0,0,0,0,0,4,281,281,0,0,51,107,0,0,0,0,107,0,0,0,0,0,135,0,263,263,0,0,0,0,0,0,0,1,0,183,0,4,1011,3465
Uttar Pradesh,Kushi Nagar,2014,36,12,29,0,22,0,0,0,22,0,22,0,141,5,0,0,88,48,0,0,0,0,7,40,40,0,136,76,60,0,119,0,0,0,0,0,0,0,0,0,119,38,63,0,1,0,false,1,1,0,0,0,0,6,261,261,0,0,31,53,48,5,0,0,0,0,0,0,0,0,50,0,204,204,0,0,0,0,0,0,0,0,0,178,0,0,330,1757
Uttar Pradesh,Lalitpur,2014,27,7,9,0,25,6,0,6,19,3,16,0,34,0,0,1,27,6,0,0,0,0,15,12,12,0,59,22,37,0,26,0,0,0,0,0,0,0,0,0,26,11,42,0,2,0,false,2,2,0,0,0,0,0,10,9,1,0,12,38,26,8,1,3,0,0,0,0,0,0,19,0,58,58,0,0,0,0,0,0,0,0,0,79,0,0,477,962
Uttar Pradesh,Lucknow,2014,132,99,28,17,68,0,0,0,68,3,65,2,377,280,0,1,90,6,7,0,7,0,60,623,544,79,3192,2086,1106,29,174,0,0,0,0,0,0,0,0,0,174,511,923,44,7,0,false,7,3,4,0,0,0,14,34,33,1,0,52,392,277,40,2,73,0,0,0,0,0,0,1083,0,533,499,34,0,0,0,2,2,0,45,0,780,0,2,5877,15107
Uttar Pradesh,Maharajganj,2014,33,6,9,9,32,0,0,0,32,4,28,0,103,0,3,0,100,0,1,0,1,1,14,27,27,0,61,41,20,0,41,0,0,0,0,0,0,4,0,0,37,15,52,0,1,0,false,1,0,1,0,0,0,9,150,150,0,0,26,29,12,4,0,2,11,0,0,0,0,0,68,0,99,95,4,0,0,0,1,1,0,2,0,76,0,0,297,1162
Uttar Pradesh,Mahoba,2014,27,29,7,0,22,0,0,0,22,6,16,0,58,0,5,1,52,0,1,0,1,0,18,34,34,0,57,27,30,0,26,0,0,0,0,0,0,0,0,0,26,18,30,0,0,0,false,0,0,0,0,0,0,0,3,2,1,0,14,62,26,3,0,1,32,1,0,0,1,0,22,0,84,84,0,0,0,0,0,0,0,0,0,78,0,0,223,814
Uttar Pradesh,Mainpuri,2014,57,116,22,0,23,0,0,0,23,0,23,1,142,0,15,0,127,0,4,0,4,0,34,57,57,0,476,367,109,0,85,0,0,0,0,0,0,0,0,0,85,38,75,0,2,0,false,2,0,0,2,0,0,0,171,171,0,0,37,69,0,0,0,0,69,0,0,0,0,0,74,0,248,248,0,0,0,0,0,0,0,0,0,296,0,0,442,2469
Uttar Pradesh,Mathura,2014,86,147,19,0,73,0,0,0,73,10,63,0,191,158,32,1,0,0,10,2,8,0,89,110,87,23,1159,846,313,0,190,0,0,0,0,0,0,0,0,0,190,70,267,0,7,0,false,7,0,7,0,0,0,4,245,243,2,0,48,114,14,2,1,6,91,0,0,0,0,0,267,0,384,384,0,0,0,0,0,0,0,28,0,390,0,0,881,4779
Uttar Pradesh,Mau,2014,28,66,18,0,25,0,0,0,25,3,22,3,88,0,0,0,84,4,0,0,0,1,23,67,19,48,226,120,106,0,93,0,0,0,4,4,0,5,0,0,84,25,101,0,3,0,false,3,0,3,0,0,0,8,227,227,0,0,16,51,11,6,0,4,30,1,0,0,0,1,81,0,116,112,4,0,0,0,0,0,0,6,0,86,0,3,114,1476
Uttar Pradesh,Meerut,2014,226,308,24,0,93,1,0,1,92,32,60,0,438,0,0,0,293,145,18,0,18,2,341,279,44,235,3550,2635,915,0,294,8,0,0,0,0,0,2,0,1,283,109,431,0,6,0,false,6,6,0,0,0,0,0,24,23,0,1,53,412,179,44,0,56,133,0,0,0,0,0,520,0,348,348,0,0,0,0,0,0,0,0,0,700,0,0,1897,10073
Uttar Pradesh,Mirzapur,2014,25,4,9,0,19,0,0,0,19,3,16,0,12,0,0,0,12,0,0,0,0,0,5,19,0,19,45,25,20,0,1,0,0,0,0,0,0,0,0,0,1,22,0,43,2,0,false,2,2,0,0,0,0,4,89,89,0,0,26,10,10,0,0,0,0,0,0,0,0,0,28,0,66,66,0,0,0,0,0,0,0,1,0,67,0,0,283,780
Uttar Pradesh,Moradabad,2014,90,80,24,0,89,0,0,0,89,21,68,0,190,29,0,1,10,150,13,0,13,1,66,120,120,0,788,507,281,0,78,0,0,0,0,0,0,0,0,0,78,59,221,0,1,0,false,1,0,0,1,0,0,0,51,46,3,2,36,189,104,59,0,26,0,1,0,1,0,0,403,0,209,209,0,0,0,0,0,0,0,0,0,193,0,0,1124,4026
Uttar Pradesh,Muzaffarnagar,2014,137,157,29,0,37,0,0,0,37,17,20,17,242,0,0,1,194,47,3,1,2,4,95,36,36,0,800,469,331,0,136,0,0,0,0,0,0,1,0,0,135,66,145,0,1,0,false,1,1,0,0,0,0,8,13,12,1,0,17,148,51,35,4,14,44,0,0,0,0,0,168,0,225,225,0,0,0,0,0,0,0,39,0,227,0,4,1198,3952
Uttar Pradesh,Pilibhit,2014,54,38,15,0,69,0,0,0,69,6,63,11,128,12,1,0,109,6,4,0,4,0,29,52,52,0,200,108,92,0,13,0,0,0,0,0,0,0,0,0,13,42,123,0,1,0,false,1,0,1,0,0,0,0,2,2,0,0,25,107,15,7,0,2,83,0,0,0,0,0,179,0,133,133,0,0,0,0,0,0,0,0,0,235,0,4,1452,2916
Uttar Pradesh,Pratapgarh,2014,72,136,26,5,68,6,0,6,62,13,49,2,248,0,0,1,147,100,6,0,6,0,53,159,136,23,431,262,169,0,200,0,0,0,0,0,0,0,0,0,200,71,185,0,2,0,false,2,2,0,0,0,0,11,306,305,1,0,21,165,125,32,0,8,0,0,0,0,0,0,184,0,160,160,0,0,0,0,0,0,0,0,0,172,0,0,1445,4128
Uttar Pradesh,Raibareilly,2014,50,44,17,5,48,0,0,0,48,0,48,1,113,0,0,0,111,2,3,1,2,0,15,82,76,6,195,93,102,0,60,0,0,0,0,0,0,0,0,0,60,25,67,0,0,0,false,0,0,0,0,0,0,1,144,144,0,0,27,69,0,1,0,2,66,0,0,0,0,0,38,0,172,135,37,0,0,0,0,0,0,0,0,103,0,0,774,2053
Uttar Pradesh,Rampur,2014,54,77,6,0,34,0,0,0,34,0,34,0,100,94,0,0,0,6,5,0,5,4,25,53,53,0,344,149,195,0,34,0,0,0,2,2,0,0,0,0,32,59,122,0,2,0,false,2,0,2,0,0,0,0,0,0,0,0,18,54,54,0,0,0,0,0,0,0,0,0,121,0,174,174,0,0,0,0,0,0,0,0,0,215,0,0,449,1950
Uttar Pradesh,Saharanpur,2014,92,91,22,0,73,2,0,2,71,17,54,7,273,0,0,3,220,50,8,0,8,1,110,106,106,0,793,459,334,2,205,35,0,0,0,0,0,3,0,0,167,48,214,0,3,0,false,3,3,0,0,0,0,0,20,19,1,0,28,167,64,32,2,25,44,0,0,0,0,0,194,0,195,195,0,0,0,0,10,10,0,37,0,161,0,2,1322,4184
Uttar Pradesh,Sambhal,2014,73,80,19,0,48,0,0,0,48,23,25,0,146,9,0,1,117,19,9,1,8,0,45,56,0,56,293,130,163,0,68,0,0,2,0,0,0,0,0,0,66,29,87,0,0,0,false,0,0,0,0,0,0,0,29,29,0,0,26,72,64,5,0,3,0,0,0,0,0,0,106,0,102,102,0,0,0,0,0,0,0,0,0,95,0,4,700,2087
Uttar Pradesh,Sant Kabirnagar,2014,28,3,13,0,23,0,0,0,23,5,18,0,39,2,0,0,37,0,1,0,1,0,10,23,0,23,59,25,34,0,22,0,0,0,0,0,0,0,0,0,22,14,30,0,0,0,false,0,0,0,0,0,0,0,146,145,0,1,11,25,22,3,0,0,0,0,0,0,0,0,0,0,69,69,0,0,0,0,0,0,0,0,0,61,0,0,150,727
Uttar Pradesh,Shahjahanpur,2014,88,136,35,0,83,0,0,0,83,4,79,0,210,0,15,2,193,0,4,0,4,0,62,59,59,0,281,122,159,0,42,0,0,0,0,0,0,4,0,2,36,47,118,0,2,0,false,2,0,0,2,0,0,4,282,281,1,0,61,181,176,5,0,0,0,1,0,1,0,0,127,0,241,241,0,0,0,0,0,0,0,0,0,245,0,0,797,3106
Uttar Pradesh,Shamli,2014,67,76,11,2,32,0,0,0,32,14,18,11,100,78,0,0,0,22,5,0,5,0,54,49,6,43,329,204,125,0,103,0,0,0,0,0,0,3,0,0,100,18,73,0,0,0,false,0,0,0,0,0,0,0,43,43,0,0,18,58,43,8,0,7,0,0,0,0,0,0,87,0,44,44,0,0,0,0,0,0,0,0,0,58,0,4,432,1674
Uttar Pradesh,Shrawasti,2014,15,10,9,0,5,0,0,0,5,1,4,0,40,0,0,0,35,5,0,0,0,0,5,35,14,21,49,17,32,0,16,0,0,0,0,0,0,0,0,0,16,5,65,0,0,0,false,0,0,0,0,0,0,0,165,165,0,0,9,31,6,2,0,0,23,0,0,0,0,0,0,0,39,39,0,0,0,0,0,0,0,0,0,28,0,0,275,801
Uttar Pradesh,Sidharthnagar,2014,17,13,8,0,20,0,0,0,20,3,17,0,58,0,0,1,57,0,2,0,2,0,16,48,48,0,62,34,28,0,25,0,0,0,0,0,0,0,0,0,25,13,15,0,2,0,false,2,0,0,2,0,0,0,1,1,0,0,20,27,24,1,0,2,0,0,0,0,0,0,46,0,50,50,0,0,0,0,0,0,0,0,0,34,0,1,295,773
Uttar Pradesh,Sitapur,2014,91,45,19,0,74,0,0,0,74,0,74,0,216,0,0,0,214,2,2,0,2,1,40,84,84,0,384,179,205,0,65,0,0,0,0,0,0,0,0,0,65,49,78,0,1,0,false,1,1,0,0,0,0,3,125,125,0,0,46,163,155,0,0,0,8,0,0,0,0,0,180,0,174,174,0,0,0,0,0,0,0,0,0,162,0,2,1919,3923
Uttar Pradesh,Sonbhadra,2014,32,4,14,5,26,4,0,4,22,0,22,1,20,0,0,0,20,0,0,0,0,0,2,28,0,28,77,34,43,0,3,0,0,0,0,0,0,0,0,0,3,22,8,17,1,0,false,1,1,0,0,0,0,1,152,151,1,0,6,24,21,2,0,1,0,0,0,0,0,0,13,0,124,119,5,0,0,0,0,0,0,1,0,56,0,1,115,753
Uttar Pradesh,St.Ravidasnagar,2014,17,2,5,5,19,0,0,0,19,1,18,0,34,0,0,0,33,1,0,0,0,0,8,40,40,0,73,47,26,0,1,0,0,0,0,0,0,0,0,0,1,15,28,0,0,0,false,0,0,0,0,0,0,0,55,55,0,0,23,12,11,1,0,0,0,0,0,0,0,0,41,0,75,75,0,0,0,0,0,0,0,0,0,44,0,0,77,574
Uttar Pradesh,Sultanpur,2014,53,41,12,0,46,2,0,2,44,4,40,3,157,0,0,0,141,16,4,0,4,0,56,119,119,0,331,179,152,0,73,0,0,0,0,0,0,4,0,0,69,33,88,0,0,0,false,0,0,0,0,0,0,2,206,206,0,0,21,67,58,6,0,3,0,0,0,0,0,0,68,0,147,147,0,0,0,0,0,0,0,0,0,160,0,0,734,2421
Uttar Pradesh,Unnao,2014,77,31,24,24,69,7,1,6,62,12,50,0,268,0,0,3,235,30,2,2,0,1,44,82,82,0,334,141,193,0,46,0,0,0,0,0,0,0,0,0,46,53,135,0,0,0,false,0,0,0,0,0,0,0,35,34,1,0,31,237,35,21,0,0,181,0,0,0,0,0,218,0,318,318,0,0,0,0,0,0,0,4,0,277,0,1,1127,3438
Uttar Pradesh,Varanasi,2014,52,52,20,0,47,4,0,4,43,4,39,5,166,0,0,2,144,20,0,0,0,1,46,126,0,126,706,467,239,2,79,0,0,0,3,0,3,0,0,0,76,154,393,0,5,0,false,5,5,0,0,0,0,1,209,209,0,0,42,176,124,27,1,24,0,3,0,0,0,3,275,0,227,227,0,0,0,0,0,0,0,38,0,184,0,1,890,3900
Uttar Pradesh,Total,2014,5150,5223,1412,506,3467,189,5,184,3278,573,2705,324,12361,2795,539,82,7338,1607,294,23,271,75,3920,6921,5207,1714,48380,29561,18819,52,6438,51,0,11,75,66,9,92,9,3,6197,4074,10636,569,111,1,false,110,66,36,8,0,0,250,10867,10812,42,13,2469,8605,4435,1066,75,835,2194,29,0,2,3,24,10471,0,14619,14486,133,0,0,0,26,25,1,609,0,16199,4,137,66277,240475
Uttarakhand,Almora,2014,4,2,1,1,6,0,0,0,6,0,6,1,40,0,0,0,0,40,0,0,0,0,1,7,7,0,8,2,6,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,false,0,0,0,0,0,0,1,1,1,0,0,1,4,0,0,0,0,4,1,0,0,0,1,5,0,4,4,0,0,0,0,0,0,0,0,0,9,0,0,35,139
Uttarakhand,Bageshwar,2014,5,1,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,false,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,0,4,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,3,1,0,40,77
Uttarakhand,Chamoli,2014,3,2,0,0,4,0,0,0,4,0,4,1,7,0,0,0,0,7,0,0,0,0,1,7,7,0,8,1,7,0,3,0,0,0,0,0,0,0,0,0,3,2,3,0,0,0,false,0,0,0,0,0,0,0,2,2,0,0,1,9,0,0,0,0,9,0,0,0,0,0,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,66,126
Uttarakhand,Champawat,2014,2,0,1,0,8,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,2,4,0,4,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,false,0,0,0,0,0,0,0,2,2,0,0,0,5,0,0,0,0,5,0,0,0,0,0,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,48,96
Uttarakhand,Dehradun,2014,26,23,10,8,55,0,0,0,55,0,55,5,69,9,4,1,7,48,3,1,2,1,39,104,73,31,439,168,271,0,99,0,0,0,0,0,0,2,4,0,93,38,127,92,6,0,false,6,0,1,5,0,0,2,34,34,0,0,10,80,15,6,0,3,56,1,0,0,0,1,149,0,145,142,3,0,0,0,1,0,1,10,0,173,1,0,428,2178
