state_ut,year,crime,boys_7_12_years,girls_7_12_years,boys_12_16_years,girls_12_16_years,boys_16_18_years,girls_16_18_years,total_for_boys_all_age_groups,total_for_girls_all_age_groups,grand_total
Gujarat,2001,Burglary,18,0,59,0,63,0,140,0,140
Gujarat,2001,Theft,46,2,156,12,246,21,448,35,483
Gujarat,2001,Auto Theft,25,0,50,1,129,1,204,2,206
Gujarat,2001,Other Theft,21,2,106,11,117,20,244,33,277
Gujarat,2001,Riots,0,2,37,9,153,22,190,33,223
Gujarat,2001,Criminal Breach of Trust,0,0,2,0,4,2,6,2,8
Gujarat,2001,Cheating,0,0,1,0,6,0,7,0,7
Gujarat,2001,Counterfeiting,0,0,0,0,0,0,0,0,0
Gujarat,2001,Arson,0,0,1,0,3,0,4,0,4
Gujarat,2001,Hurt/Grevious Hurt,12,0,143,24,362,41,517,65,582
Gujarat,2001,Dowry Deaths,0,0,0,0,0,0,0,0,0
Gujarat,2001,Assault on Women wih intent to outrage h,1,0,3,0,22,1,26,1,27
Gujarat,2001,Insult to Modesty of Women,0,0,0,0,0,0,0,0,0
Gujarat,2001,Cruelty by Husband or Relatives,2,1,31,7,26,28,59,36,95
Gujarat,2001,Importation of girls from Foreign Countr,0,0,0,0,0,0,0,0,0
Gujarat,2001,Causing death by negligence,0,0,2,0,4,0,6,0,6
Gujarat,2001,Other IPC Crimes,36,4,214,34,551,69,801,107,908
Gujarat,2001,Total IPC Crimes,118,9,703,97,1495,194,2316,300,2616
Gujarat,2002,Murder,0,0,13,0,37,2,50,2,52
Gujarat,2002,Attempt to Commit Murder,3,0,12,2,52,3,67,5,72
Gujarat,2002,C H Not amounting to Murder,0,0,0,0,0,0,0,0,0
Gujarat,2002,Rape,0,0,6,0,6,0,12,0,12
Gujarat,2002,Custodial Rape,0,0,0,0,0,0,0,0,0
Gujarat,2002,Other Rape,0,0,6,0,6,0,12,0,12
Gujarat,2002,Kidnapping & Abduction,0,0,4,5,6,5,10,10,20
Gujarat,2002,K & A of Women and Girls,0,0,3,3,5,4,8,7,15
Gujarat,2002,K & A of others,0,0,1,2,1,1,2,3,5
Gujarat,2002,Dacoity,0,0,15,0,28,0,43,0,43
Gujarat,2002,Preparation & Assembly for Dacoity,0,0,0,0,1,0,1,0,1
Gujarat,2002,Robbery,0,0,4,0,18,1,22,1,23
Gujarat,2002,Burglary,16,0,98,2,40,5,154,7,161
Gujarat,2002,Theft,10,2,139,4,186,8,335,14,349
Gujarat,2002,Auto Theft,1,0,32,0,83,0,116,0,116
Gujarat,2002,Other Theft,9,2,107,4,103,8,219,14,233
Gujarat,2002,Riots,2,0,66,3,215,6,283,9,292
Gujarat,2002,Criminal Breach of Trust,0,0,4,0,3,0,7,0,7
Gujarat,2002,Cheating,0,0,0,0,4,0,4,0,4
Gujarat,2002,Counterfeiting,0,0,0,0,0,0,0,0,0
Gujarat,2002,Arson,0,0,17,0,84,0,101,0,101
Gujarat,2002,Hurt/Grevious Hurt,12,1,102,8,192,16,306,25,331
Gujarat,2002,Dowry Deaths,0,0,0,0,0,0,0,0,0
Gujarat,2002,Assault on Women wih intent to outrage h,1,0,4,0,4,0,9,0,9
Gujarat,2002,Insult to Modesty of Women,0,0,0,0,0,0,0,0,0
Gujarat,2002,Cruelty by Husband or Relatives,0,0,7,4,27,17,34,21,55
Gujarat,2002,Importation of girls from Foreign Countr,0,0,0,0,0,0,0,0,0
Gujarat,2002,Causing death by negligence,0,0,1,0,4,0,5,0,5
Gujarat,2002,Other IPC Crimes,24,6,162,30,514,76,700,112,812
Gujarat,2002,Total IPC Crimes,68,9,654,58,1421,139,2143,206,2349
Gujarat,2003,Murder,1,0,11,0,29,3,41,3,44
Gujarat,2003,Attempt to Commit Murder,1,0,13,1,21,4,35,5,40
Gujarat,2003,C H Not amounting to Murder,0,0,0,0,1,0,1,0,1
Gujarat,2003,Rape,0,0,3,0,10,0,13,0,13
Gujarat,2003,Custodial Rape,0,0,0,0,0,0,0,0,0
Gujarat,2003,Other Rape,0,0,3,0,10,0,13,0,13
Gujarat,2003,Kidnapping & Abduction,0,0,5,0,28,3,33,3,36
Gujarat,2003,K & A of Women and Girls,0,0,5,0,25,2,30,2,32
Gujarat,2003,K & A of others,0,0,0,0,3,1,3,1,4
Gujarat,2003,Dacoity,0,0,3,0,2,0,5,0,5
Gujarat,2003,Preparation & Assembly for Dacoity,0,0,0,0,0,0,0,0,0
Gujarat,2003,Robbery,0,0,10,0,10,0,20,0,20
Gujarat,2003,Burglary,3,1,114,1,67,3,184,5,189
Gujarat,2003,Theft,19,4,186,16,176,13,381,33,414
Gujarat,2003,Auto Theft,3,0,60,0,71,0,134,0,134
Gujarat,2003,Other Theft,16,4,126,16,105,13,247,33,280
Gujarat,2003,Riots,1,0,51,5,97,12,149,17,166
Gujarat,2003,Criminal Breach of Trust,0,0,0,0,4,0,4,0,4
Gujarat,2003,Cheating,0,0,1,0,6,0,7,0,7
Gujarat,2003,Counterfeiting,0,0,0,0,1,0,1,0,1
Gujarat,2003,Arson,0,0,0,0,8,0,8,0,8
Gujarat,2003,Hurt/Grevious Hurt,4,1,107,9,159,12,270,22,292
Gujarat,2003,Dowry Deaths,0,0,0,1,1,0,1,1,2
Gujarat,2003,Assault on Women wih intent to outrage h,0,0,2,1,11,0,13,1,14
Gujarat,2003,Insult to Modesty of Women,0,0,0,0,0,0,0,0,0
Gujarat,2003,Cruelty by Husband or Relatives,0,0,5,4,14,21,19,25,44
Gujarat,2003,Importation of girls from Foreign Countr,0,0,0,0,0,0,0,0,0
Gujarat,2003,Causing death by negligence,0,0,1,1,3,1,4,2,6
Gujarat,2003,Other IPC Crimes,6,0,147,13,241,37,394,50,444
Gujarat,2003,Total IPC Crimes,35,6,659,52,889,109,1583,167,1750
Gujarat,2004,Murder,0,0,6,0,18,1,24,1,25
Gujarat,2004,Attempt to Commit Murder,0,0,8,1,9,0,17,1,18
Gujarat,2004,C H Not amounting to Murder,0,0,0,0,0,0,0,0,0
Gujarat,2004,Rape,1,0,10,0,11,1,22,1,23
Gujarat,2004,Custodial Rape,0,0,0,0,0,0,0,0,0
Gujarat,2004,Other Rape,1,0,10,0,11,1,22,1,23
Gujarat,2004,Kidnapping & Abduction,0,0,4,2,16,5,20,7,27
Gujarat,2004,K & A of Women and Girls,0,0,4,2,16,5,20,7,27
Gujarat,2004,K & A of others,0,0,0,0,0,0,0,0,0
Gujarat,2004,Dacoity,0,0,7,0,25,1,32,1,33
Gujarat,2004,Preparation & Assembly for Dacoity,0,0,2,0,0,0,2,0,2
Gujarat,2004,Robbery,0,0,4,0,15,0,19,0,19
Gujarat,2004,Burglary,3,0,78,3,64,2,145,5,150
Gujarat,2004,Theft,17,4,196,7,203,17,416,28,444
Gujarat,2004,Auto Theft,0,0,78,0,86,0,164,0,164
Gujarat,2004,Other Theft,17,4,118,7,117,17,252,28,280
Gujarat,2004,Riots,15,0,53,15,114,16,182,31,213
Gujarat,2004,Criminal Breach of Trust,1,0,4,0,2,0,7,0,7
Gujarat,2004,Cheating,2,0,2,1,4,0,8,1,9
Gujarat,2004,Counterfeiting,0,0,0,0,2,0,2,0,2
Gujarat,2004,Arson,0,0,0,0,3,0,3,0,3
Gujarat,2004,Hurt/Grevious Hurt,12,1,130,11,176,21,318,33,351
Gujarat,2004,Dowry Deaths,0,0,0,0,0,1,0,1,1
Gujarat,2004,Assault on Women wih intent to outrage h,0,0,5,0,12,1,17,1,18
Gujarat,2004,Insult to Modesty of Women,0,0,3,0,18,0,21,0,21
Gujarat,2004,Cruelty by Husband or Relatives,1,0,8,9,27,24,36,33,69
Gujarat,2004,Importation of girls from Foreign Countr,0,0,0,0,0,0,0,0,0
Gujarat,2004,Causing death by negligence,0,0,1,0,2,0,3,0,3
Gujarat,2004,Other IPC Crimes,14,0,119,13,227,17,360,30,390
Gujarat,2004,Total IPC Crimes,66,5,640,62,948,107,1654,174,1828
Gujarat,2005,Murder,1,0,8,0,14,2,23,2,25
Gujarat,2005,Attempt to Commit Murder,0,0,9,0,16,0,25,0,25
Gujarat,2005,C H Not amounting to Murder,0,0,0,0,0,0,0,0,0
Gujarat,2005,Rape,0,0,7,0,9,0,16,0,16
Gujarat,2005,Custodial Rape,0,0,0,0,0,0,0,0,0
Gujarat,2005,Other Rape,0,0,7,0,9,0,16,0,16
Gujarat,2005,Kidnapping & Abduction,0,0,3,2,8,5,11,7,18
Gujarat,2005,K & A of Women and Girls,0,0,1,2,8,4,9,6,15
Gujarat,2005,K & A of others,0,0,2,0,0,1,2,1,3
Gujarat,2005,Dacoity,0,0,5,0,22,3,27,3,30
Gujarat,2005,Preparation & Assembly for Dacoity,0,0,0,0,0,0,0,0,0
Gujarat,2005,Robbery,1,0,4,2,9,3,14,5,19
Gujarat,2005,Burglary,9,0,68,0,78,2,155,2,157
Gujarat,2005,Theft,66,7,312,19,212,5,590,31,621
Gujarat,2005,Auto Theft,16,0,122,0,86,0,224,0,224
Gujarat,2005,Other Theft,50,7,190,19,126,5,366,31,397
Gujarat,2005,Riots,1,0,43,12,141,12,185,24,209
Gujarat,2005,Criminal Breach of Trust,0,0,1,0,2,0,3,0,3
Gujarat,2005,Cheating,0,0,0,0,12,0,12,0,12
Gujarat,2005,Counterfeiting,0,0,0,0,5,0,5,0,5
Gujarat,2005,Arson,0,0,2,0,1,0,3,0,3
Gujarat,2005,Hurt/Grevious Hurt,7,0,109,15,120,11,236,26,262
Gujarat,2005,Dowry Deaths,0,0,0,1,0,0,0,1,1
Gujarat,2005,Assault on Women wih intent to outrage h,0,0,1,2,13,0,14,2,16
Gujarat,2005,Insult to Modesty of Women,0,0,2,0,0,0,2,0,2
Gujarat,2005,Cruelty by Husband or Relatives,1,1,5,8,11,16,17,25,42
Gujarat,2005,Importation of girls from Foreign Countr,0,0,0,0,0,0,0,0,0
Gujarat,2005,Causing death by negligence,1,0,0,0,1,0,2,0,2
Gujarat,2005,Other IPC Crimes,4,1,125,20,192,18,321,39,360
Gujarat,2005,Total IPC Crimes,91,9,704,81,866,77,1661,167,1828
Gujarat,2006,Murder,0,0,10,3,26,0,36,3,39
Gujarat,2006,Attempt to Commit Murder,0,0,9,0,14,2,23,2,25
Gujarat,2006,C H Not amounting to Murder,0,0,0,0,0,0,0,0,0
Gujarat,2006,Rape,0,0,2,0,10,0,12,0,12
Gujarat,2006,Custodial Rape,0,0,0,0,0,0,0,0,0
Gujarat,2006,Other Rape,0,0,2,0,10,0,12,0,12
Gujarat,2006,Kidnapping & Abduction,0,0,9,3,21,5,30,8,38
Gujarat,2006,K & A of Women and Girls,0,0,9,2,18,4,27,6,33
Gujarat,2006,K & A of others,0,0,0,1,3,1,3,2,5
Gujarat,2006,Dacoity,0,0,1,0,7,0,8,0,8
Gujarat,2006,Preparation & Assembly for Dacoity,0,0,0,0,0,0,0,0,0
Gujarat,2006,Robbery,0,0,9,1,16,0,25,1,26
Gujarat,2006,Burglary,7,0,114,2,154,5,275,7,282
Gujarat,2006,Theft,39,4,272,20,218,17,529,41,570
Gujarat,2006,Auto Theft,3,0,136,0,81,0,220,0,220
Gujarat,2006,Other Theft,36,4,136,20,137,17,309,41,350
Gujarat,2006,Riots,6,0,33,4,179,9,218,13,231
Gujarat,2006,Criminal Breach of Trust,0,0,0,0,2,0,2,0,2
Gujarat,2006,Cheating,2,0,3,0,3,0,8,0,8
Gujarat,2006,Counterfeiting,0,0,0,0,0,0,0,0,0
Gujarat,2006,Arson,0,0,3,0,3,0,6,0,6
Gujarat,2006,Hurt/Grevious Hurt,2,0,112,11,120,13,234,24,258
Gujarat,2006,Dowry Deaths,0,0,0,0,1,1,1,1,2
Gujarat,2006,Assault on Women wih intent to outrage h,0,0,4,1,8,0,12,1,13
Gujarat,2006,Insult to Modesty of Women,0,0,2,0,2,0,4,0,4
Gujarat,2006,Cruelty by Husband or Relatives,0,0,9,10,14,13,23,23,46
Gujarat,2006,Importation of girls from Foreign Countr,0,0,0,0,0,0,0,0,0
Gujarat,2006,Causing death by negligence,0,0,3,0,3,0,6,0,6
Gujarat,2006,Other IPC Crimes,12,1,160,17,309,50,481,68,549
Gujarat,2006,Total IPC Crimes,68,5,755,72,1110,115,1933,192,2125
Gujarat,2007,Murder,0,0,18,3,21,2,39,5,44
Gujarat,2007,Attempt to Commit Murder,0,0,9,0,15,1,24,1,25
Gujarat,2007,C H Not amounting to Murder,0,0,1,0,0,0,1,0,1
Gujarat,2007,Rape,0,0,5,0,20,1,25,1,26
Gujarat,2007,Custodial Rape,0,0,0,0,0,0,0,0,0
Gujarat,2007,Other Rape,0,0,5,0,20,1,25,1,26
Gujarat,2007,Kidnapping & Abduction,0,0,5,2,18,7,23,9,32
Gujarat,2007,K & A of Women and Girls,0,0,5,2,18,5,23,7,30
Gujarat,2007,K & A of others,0,0,0,0,0,2,0,2,2
Gujarat,2007,Dacoity,0,0,1,0,8,0,9,0,9
Gujarat,2007,Preparation & Assembly for Dacoity,0,0,0,0,1,0,1,0,1
Gujarat,2007,Robbery,0,0,5,1,42,0,47,1,48
Gujarat,2007,Burglary,9,8,85,1,146,2,240,11,251
Gujarat,2007,Theft,24,2,254,3,357,4,635,9,644
Gujarat,2007,Auto Theft,3,0,67,0,157,0,227,0,227
Gujarat,2007,Other Theft,21,2,187,3,200,4,408,9,417
Gujarat,2007,Riots,3,0,56,1,117,2,176,3,179
Gujarat,2007,Criminal Breach of Trust,0,0,0,0,0,0,0,0,0
Gujarat,2007,Cheating,0,0,0,0,5,0,5,0,5
Gujarat,2007,Counterfeiting,0,0,0,0,0,0,0,0,0
Gujarat,2007,Arson,0,0,0,0,3,0,3,0,3
Gujarat,2007,Hurt/Grevious Hurt,2,0,122,9,160,18,284,27,311
Gujarat,2007,Dowry Deaths,0,0,0,0,0,0,0,0,0
Gujarat,2007,Assault on Women wih intent to outrage h,0,0,6,0,9,0,15,0,15
Gujarat,2007,Insult to Modesty of Women,0,0,6,0,7,0,13,0,13
Gujarat,2007,Cruelty by Husband or Relatives,0,0,2,6,24,14,26,20,46
Gujarat,2007,Importation of girls from Foreign Countr,0,0,0,0,0,0,0,0,0
Gujarat,2007,Causing death by negligence,0,0,0,0,0,0,0,0,0
Gujarat,2007,Other IPC Crimes,12,0,151,24,392,44,555,68,623
Gujarat,2007,Total IPC Crimes,50,10,726,50,1345,95,2121,155,2276
Gujarat,2008,Murder,0,0,18,1,36,2,54,3,57
Gujarat,2008,Attempt to Commit Murder,0,0,9,0,12,1,21,1,22
Gujarat,2008,C H Not amounting to Murder,0,0,0,0,0,0,0,0,0
Gujarat,2008,Rape,0,0,5,0,9,0,14,0,14
Gujarat,2008,Custodial Rape,0,0,0,0,0,0,0,0,0
Gujarat,2008,Other Rape,0,0,5,0,9,0,14,0,14
Gujarat,2008,Kidnapping & Abduction,0,0,7,0,14,6,21,6,27
Gujarat,2008,K & A of Women and Girls,0,0,7,0,12,5,19,5,24
Gujarat,2008,K & A of others,0,0,0,0,2,1,2,1,3
Gujarat,2008,Dacoity,0,0,3,1,17,1,20,2,22
Gujarat,2008,Preparation & Assembly for Dacoity,0,0,0,0,0,0,0,0,0
Gujarat,2008,Robbery,0,0,13,0,25,0,38,0,38
Gujarat,2008,Burglary,10,0,104,0,134,0,248,0,248
Gujarat,2008,Theft,18,5,189,5,390,18,597,28,625
Gujarat,2008,Auto Theft,6,0,62,0,194,0,262,0,262
Gujarat,2008,Other Theft,12,5,127,5,196,18,335,28,363
Gujarat,2008,Riots,1,9,38,10,113,2,152,21,173
Gujarat,2008,Criminal Breach of Trust,0,0,0,1,4,1,4,2,6
Gujarat,2008,Cheating,0,0,3,0,4,0,7,0,7
Gujarat,2008,Counterfeiting,0,0,0,0,1,0,1,0,1
Gujarat,2008,Arson,0,0,2,0,0,0,2,0,2
Gujarat,2008,Hurt/Grevious Hurt,2,0,126,7,191,16,319,23,342
Gujarat,2008,Dowry Deaths,0,0,0,0,0,0,0,0,0
Gujarat,2008,Assault on Women wih intent to outrage h,0,0,10,0,9,1,19,1,20
Gujarat,2008,Insult to Modesty of Women,0,0,1,0,0,0,1,0,1
Gujarat,2008,Cruelty by Husband or Relatives,0,0,5,4,12,16,17,20,37
Gujarat,2008,Importation of girls from Foreign Countr,0,0,0,0,0,0,0,0,0
Gujarat,2008,Causing death by negligence,0,0,3,0,5,0,8,0,8
Gujarat,2008,Other IPC Crimes,6,0,153,23,268,42,427,65,492
Gujarat,2008,Total IPC Crimes,37,14,689,52,1244,106,1970,172,2142
Gujarat,2009,Murder,0,0,15,0,20,4,35,4,39
Gujarat,2009,Attempt to Commit Murder,0,0,3,1,18,2,21,3,24
Gujarat,2009,C H Not amounting to Murder,0,0,0,0,0,0,0,0,0
Gujarat,2009,Rape,0,0,7,0,15,0,22,0,22
Gujarat,2009,Custodial Rape,0,0,0,0,0,0,0,0,0
Gujarat,2009,Other Rape,0,0,7,0,15,0,22,0,22
Gujarat,2009,Kidnapping & Abduction,0,0,6,2,18,7,24,9,33
Gujarat,2009,K & A of Women and Girls,0,0,6,1,16,6,22,7,29
Gujarat,2009,K & A of others,0,0,0,1,2,1,2,2,4
Gujarat,2009,Dacoity,0,0,0,0,10,0,10,0,10
Gujarat,2009,Preparation & Assembly for Dacoity,0,0,0,0,0,0,0,0,0
Gujarat,2009,Robbery,0,0,4,0,11,0,15,0,15
Gujarat,2009,Burglary,13,0,58,1,104,1,175,2,177
Gujarat,2009,Theft,29,5,117,9,307,25,453,39,492
Gujarat,2009,Auto Theft,18,0,39,0,171,0,228,0,228
Gujarat,2009,Other Theft,11,5,78,9,136,25,225,39,264
Gujarat,2009,Riots,1,0,38,6,114,6,153,12,165
Gujarat,2009,Criminal Breach of Trust,0,0,0,0,0,0,0,0,0
Gujarat,2009,Cheating,0,0,2,0,4,1,6,1,7
Gujarat,2009,Counterfeiting,0,0,1,0,1,1,2,1,3
Gujarat,2009,Arson,0,0,1,1,0,0,1,1,2
Gujarat,2009,Hurt/Grevious Hurt,0,0,102,18,204,20,306,38,344
Gujarat,2009,Dowry Deaths,0,0,0,0,0,0,0,0,0
Gujarat,2009,Assault on Women wih intent to outrage h,0,0,6,2,8,0,14,2,16
Gujarat,2009,Insult to Modesty of Women,0,0,0,0,1,0,1,0,1
Gujarat,2009,Cruelty by Husband or Relatives,0,0,10,6,23,31,33,37,70
Gujarat,2009,Importation of girls from Foreign Countr,0,0,0,0,0,0,0,0,0
Gujarat,2009,Causing death by negligence,0,0,1,5,5,0,6,5,11
Gujarat,2009,Other IPC Crimes,1,1,135,16,251,35,387,52,439
Gujarat,2009,Total IPC Crimes,44,6,506,67,1114,133,1664,206,1870
Gujarat,2010,Murder,0,0,11,0,32,5,43,5,48
Gujarat,2010,Attempt to Commit Murder,0,0,3,0,17,0,20,0,20
Gujarat,2010,C H Not amounting to Murder,0,0,0,0,0,0,0,0,0
Gujarat,2010,Rape,1,0,3,0,11,2,15,2,17
Gujarat,2010,Custodial Rape,0,0,0,0,0,0,0,0,0
Gujarat,2010,Other Rape,1,0,3,0,11,2,15,2,17
Gujarat,2010,Kidnapping & Abduction,1,0,9,1,23,4,33,5,38
Gujarat,2010,K & A of Women and Girls,1,0,9,1,18,3,28,4,32
Gujarat,2010,K & A of others,0,0,0,0,5,1,5,1,6
Gujarat,2010,Dacoity,0,0,2,0,4,0,6,0,6
Gujarat,2010,Preparation & Assembly for Dacoity,0,0,0,0,0,0,0,0,0
Gujarat,2010,Robbery,0,0,0,0,8,0,8,0,8
Gujarat,2010,Burglary,0,0,63,0,105,9,168,9,177
Gujarat,2010,Theft,7,5,98,7,338,15,443,27,470
Gujarat,2010,Auto Theft,0,0,32,0,211,0,243,0,243
Gujarat,2010,Other Theft,7,5,66,7,127,15,200,27,227
Gujarat,2010,Riots,0,0,16,3,54,10,70,13,83
Gujarat,2010,Criminal Breach of Trust,0,0,6,0,1,0,7,0,7
Gujarat,2010,Cheating,0,0,1,0,5,0,6,0,6
Gujarat,2010,Counterfeiting,0,0,0,0,0,0,0,0,0
Gujarat,2010,Arson,0,0,0,0,2,0,2,0,2
Gujarat,2010,Hurt/Grevious Hurt,4,1,67,5,193,20,264,26,290
Gujarat,2010,Dowry Deaths,0,0,0,0,0,0,0,0,0
Gujarat,2010,Assault on Women wih intent to outrage h,1,0,6,0,11,0,18,0,18
Gujarat,2010,Insult to Modesty of Women,0,0,0,0,2,0,2,0,2
Gujarat,2010,Cruelty by Husband or Relatives,0,1,5,7,25,19,30,27,57
Gujarat,2010,Importation of girls from Foreign Countr,0,0,0,0,0,0,0,0,0
Gujarat,2010,Causing death by negligence,0,0,1,0,8,0,9,0,9
Gujarat,2010,Other IPC Crimes,5,0,80,15,291,39,376,54,430
Gujarat,2010,Total IPC Crimes,19,7,371,38,1130,123,1520,168,1688
Haryana,2001,Murder,0,0,11,0,29,5,40,5,45
Haryana,2001,Attempt to Commit Murder,0,0,5,0,38,3,43,3,46
Haryana,2001,C H Not amounting to Murder,1,0,4,0,5,1,10,1,11
Haryana,2001,Rape,0,0,14,1,22,1,36,2,38
Haryana,2001,Custodial Rape,0,0,0,0,0,0,0,0,0
Haryana,2001,Other Rape,0,0,14,1,22,1,36,2,38
Haryana,2001,Kidnapping & Abduction,0,0,4,1,9,0,13,1,14
Haryana,2001,K & A of Women and Girls,0,0,2,0,4,0,6,0,6
Haryana,2001,K & A of others,0,0,2,1,5,0,7,1,8
Haryana,2001,Dacoity,0,0,7,0,10,0,17,0,17
Haryana,2001,Preparation & Assembly for Dacoity,0,0,9,0,39,0,48,0,48
Haryana,2001,Robbery,0,0,4,0,32,0,36,0,36
Haryana,2001,Burglary,8,0,56,0,73,0,137,0,137
Haryana,2001,Theft,1,0,47,1,85,3,133,4,137
Haryana,2001,Auto Theft,0,0,10,0,23,0,33,0,33
Haryana,2001,Other Theft,1,0,37,1,62,3,100,4,104
Haryana,2001,Riots,3,0,22,1,89,15,114,16,130
Haryana,2001,Criminal Breach of Trust,0,0,11,0,18,0,29,0,29
Haryana,2001,Cheating,0,0,10,0,34,0,44,0,44
Haryana,2001,Counterfeiting,0,0,0,0,0,0,0,0,0
Haryana,2001,Arson,0,0,0,0,1,0,1,0,1
Haryana,2001,Hurt/Grevious Hurt,2,0,99,5,199,29,300,34,334
Haryana,2001,Dowry Deaths,0,0,0,0,8,3,8,3,11
Haryana,2001,Assault on Women wih intent to outrage h,0,0,6,0,22,0,28,0,28
Haryana,2001,Insult to Modesty of Women,0,0,4,0,8,0,12,0,12
Haryana,2001,Cruelty by Husband or Relatives,0,0,7,4,13,18,20,22,42
Haryana,2001,Importation of girls from Foreign Countr,0,0,0,0,0,0,0,0,0
Haryana,2001,Causing death by negligence,0,0,1,0,2,0,3,0,3
Haryana,2001,Other IPC Crimes,1,0,36,2,167,4,204,6,210
Haryana,2001,Total IPC Crimes,16,0,357,15,903,82,1276,97,1373
Haryana,2002,Murder,0,0,15,0,33,7,48,7,55
Haryana,2002,Attempt to Commit Murder,0,0,13,0,27,1,40,1,41
Haryana,2002,C H Not amounting to Murder,0,0,3,0,0,0,3,0,3
Haryana,2002,Rape,0,0,3,0,16,1,19,1,20
Haryana,2002,Custodial Rape,0,0,0,0,0,0,0,0,0
Haryana,2002,Other Rape,0,0,3,0,16,1,19,1,20
Haryana,2002,Kidnapping & Abduction,0,0,4,0,14,1,18,1,19
Haryana,2002,K & A of Women and Girls,0,0,2,0,11,0,13,0,13
Haryana,2002,K & A of others,0,0,2,0,3,1,5,1,6
Haryana,2002,Dacoity,0,0,0,0,0,0,0,0,0
Haryana,2002,Preparation & Assembly for Dacoity,0,0,8,0,38,0,46,0,46
Haryana,2002,Robbery,0,0,4,0,17,0,21,0,21
Haryana,2002,Burglary,5,0,73,0,86,0,164,0,164
Haryana,2002,Theft,3,0,64,0,179,0,246,0,246
Haryana,2002,Auto Theft,0,0,35,0,57,0,92,0,92
Haryana,2002,Other Theft,3,0,29,0,122,0,154,0,154
Haryana,2002,Riots,3,0,25,3,114,3,142,6,148
Haryana,2002,Criminal Breach of Trust,0,0,7,0,15,0,22,0,22
Haryana,2002,Cheating,2,0,5,0,15,2,22,2,24
Haryana,2002,Counterfeiting,0,0,0,0,0,0,0,0,0
Haryana,2002,Arson,0,0,0,0,1,0,1,0,1
Haryana,2002,Hurt/Grevious Hurt,1,0,92,6,268,29,361,35,396
Haryana,2002,Dowry Deaths,0,0,1,0,4,1,5,1,6
Haryana,2002,Assault on Women wih intent to outrage h,0,0,6,0,14,0,20,0,20
Haryana,2002,Insult to Modesty of Women,0,0,24,2,109,5,133,7,140
Haryana,2002,Cruelty by Husband or Relatives,0,0,8,2,29,18,37,20,57
Haryana,2002,Importation of girls from Foreign Countr,0,0,0,0,0,0,0,0,0
Haryana,2002,Causing death by negligence,0,0,0,0,1,0,1,0,1
Haryana,2002,Other IPC Crimes,3,0,96,0,314,7,413,7,420
Haryana,2002,Total IPC Crimes,17,0,451,13,1294,75,1762,88,1850
Haryana,2003,Murder,0,0,8,0,25,3,33,3,36
Haryana,2003,Attempt to Commit Murder,1,0,9,0,30,4,40,4,44
Haryana,2003,C H Not amounting to Murder,0,0,1,0,8,0,9,0,9
Haryana,2003,Rape,0,0,6,0,11,0,17,0,17
Haryana,2003,Custodial Rape,0,0,0,0,0,0,0,0,0
Haryana,2003,Other Rape,0,0,6,0,11,0,17,0,17
Haryana,2003,Kidnapping & Abduction,0,0,6,0,13,0,19,0,19
Haryana,2003,K & A of Women and Girls,0,0,4,0,10,0,14,0,14
Haryana,2003,K & A of others,0,0,2,0,3,0,5,0,5
Haryana,2003,Dacoity,0,0,0,0,1,0,1,0,1
Haryana,2003,Preparation & Assembly for Dacoity,0,0,6,0,15,0,21,0,21
Haryana,2003,Robbery,0,0,2,0,10,0,12,0,12
Haryana,2003,Burglary,3,0,51,0,70,0,124,0,124
Haryana,2003,Theft,4,0,44,0,100,0,148,0,148
Haryana,2003,Auto Theft,0,0,6,0,36,0,42,0,42
Haryana,2003,Other Theft,4,0,38,0,64,0,106,0,106
Haryana,2003,Riots,2,0,25,0,97,5,124,5,129
Haryana,2003,Criminal Breach of Trust,0,0,9,0,39,0,48,0,48
Haryana,2003,Cheating,0,0,4,0,19,0,23,0,23
Haryana,2003,Counterfeiting,0,0,1,0,0,0,1,0,1
Haryana,2003,Arson,0,0,1,0,2,0,3,0,3
Haryana,2003,Hurt/Grevious Hurt,1,0,79,9,198,24,278,33,311
Haryana,2003,Dowry Deaths,0,0,0,0,2,0,2,0,2
Haryana,2003,Assault on Women wih intent to outrage h,0,0,2,0,11,0,13,0,13
Haryana,2003,Insult to Modesty of Women,0,0,8,0,83,0,91,0,91
Haryana,2003,Cruelty by Husband or Relatives,0,0,4,1,18,6,22,7,29
Haryana,2003,Importation of girls from Foreign Countr,0,0,0,0,0,0,0,0,0
Haryana,2003,Causing death by negligence,0,0,0,0,1,0,1,0,1
Haryana,2003,Other IPC Crimes,2,0,49,3,307,8,358,11,369
Haryana,2003,Total IPC Crimes,13,0,315,13,1060,50,1388,63,1451
Haryana,2004,Murder,0,0,6,0,22,2,28,2,30
Haryana,2004,Attempt to Commit Murder,0,0,6,0,18,0,24,0,24
Haryana,2004,C H Not amounting to Murder,1,0,0,0,2,0,3,0,3
Haryana,2004,Rape,0,0,4,0,19,1,23,1,24
Haryana,2004,Custodial Rape,0,0,0,0,0,0,0,0,0
Haryana,2004,Other Rape,0,0,4,0,19,1,23,1,24
Haryana,2004,Kidnapping & Abduction,0,0,6,0,13,0,19,0,19
Haryana,2004,K & A of Women and Girls,0,0,2,0,11,0,13,0,13
Haryana,2004,K & A of others,0,0,4,0,2,0,6,0,6
Haryana,2004,Dacoity,0,0,2,0,5,0,7,0,7
Haryana,2004,Preparation & Assembly for Dacoity,0,0,5,0,20,0,25,0,25
